SAMPLE,VALUE
Sample01,0.000509
Sample02,0
Sample03,0
Sample04,0.000896
Sample05,0.000108
Sample06,0.000255
Sample07,0
Sample08,0.00041
Sample09,0
Sample10,0.000207
Sample11,0.000409
Sample12,0.000132
Sample13,0
Sample14,0
Sample15,0.0000472
Sample16,0.000662
Sample17,0.000651
Sample18,0.00045
Sample19,0
Sample20,0.0000463
Sample21,0.0000913
Sample22,0
Sample23,0
Sample24,0.000148
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0.003881962
Sample31,0
Sample32,0.0000725
Sample33,0
Sample34,0
Sample35,0
Sample36,0
Sample37,0
Sample38,0
Sample39,0.000716
Sample40,0.00075
Sample41,0
Sample42,0
Sample43,0.000108
Sample44,0
Sample45,0
Sample46,0
Sample47,0.000124
Sample48,0.0000792
Sample49,0
Sample50,0
Sample51,0
Sample52,0
Sample53,0.000167
Sample54,0
Sample55,0.001027117
Sample56,0.000225
Sample57,0.000515
Sample58,0.000091
Sample59,0.000143
Sample60,0
Sample61,0.004804068
Sample62,0.000101
Sample63,0.000325
Sample64,0
Sample65,0.0000625
Sample66,0.001407502
Sample67,0
Sample68,0.000199
Sample69,0
Sample70,0
Sample71,0.000494
Sample72,0.0000914
Sample73,0.0000978
Sample74,0.000131
Sample75,0.00058
Sample76,0.000266
Sample77,0
Sample78,0.0000585
Sample79,0.000158
Sample80,0.000254
Sample81,0.000422
Sample82,0.000127
Sample83,0.000139
Sample84,0.00019
Sample85,0.000248
Sample86,0.0000639
Sample87,0
Sample88,0.000824
Sample89,0.0000369
Sample90,0
Sample91,0
Sample92,0
Sample93,0
Sample94,0
Sample95,0.00068
Sample96,0.000197
Sample97,0.000132
Sample98,0.0000796
Sample99,0.001364647
