SAMPLE,VALUE
Sample1,0.007931978
Sample2,0.0000985
Sample3,0
Sample4,0.000672
Sample5,0.000971
Sample6,0.000509
Sample7,0.0000818
Sample8,0.001638875
Sample9,0
Sample10,0.000622
Sample11,0.000736
Sample12,0.000439
Sample13,0
Sample14,0.000163
Sample15,0.003583449
Sample16,0.001588884
Sample17,0.000651
Sample18,0
Sample19,0.0000624
Sample20,0.000278
Sample21,0.0000456
Sample22,0.00038
Sample23,0.000818
Sample24,0.000516
Sample25,0
Sample26,0.0002
Sample27,0.000249
Sample28,0.0000222
Sample29,0.000366
Sample30,0.000712
Sample31,0
Sample32,0.000217
Sample33,0
Sample34,0
Sample35,0.0000362
Sample36,0.000716
Sample37,0.0000548
Sample38,0
Sample39,0.000358
Sample40,0.00025
Sample41,0.000879
Sample42,0
Sample43,0
Sample44,0
Sample45,0
Sample46,0.005985903
Sample47,0.000372
Sample48,0
Sample49,0
Sample50,0.000158
Sample51,0
Sample52,0.001172983
Sample53,0.00025
Sample54,0.002230668
Sample55,0.000587
Sample56,0.00015
Sample57,0.001029262
Sample58,0.000182
Sample59,0.000812
Sample60,0.000244
Sample61,0.000495
Sample62,0.000811
Sample63,0.000812
Sample64,0
Sample65,0.002001098
Sample66,0.001019226
Sample67,0.002444858
Sample68,0.000794
Sample69,0
Sample70,0.000359
Sample71,0.001482853
Sample72,0.001553868
Sample73,0.002103122
Sample74,0.016348867
Sample75,0.000264
Sample76,0.001152103
Sample77,0.0000787
Sample78,0.000293
Sample79,0.000673
Sample80,0
Sample81,0.000528
Sample82,0.000254
Sample83,0
Sample84,0
Sample85,0.000248
Sample86,0
Sample87,0.0000839
Sample88,0
Sample89,0
Sample90,0
Sample91,0.0000402
Sample92,0
Sample93,0.000313
Sample94,0
Sample95,0
Sample96,0.000591
Sample97,0.000397
Sample98,0.000557
Sample99,0.000455
