SAMPLE,VALUE
Sample1,0.002652925
Sample2,0.00310406
Sample3,0.022030345
Sample4,0.029793106
Sample5,0.003559767
Sample6,0.006364157
Sample7,0.0000613
Sample8,0.003141177
Sample9,0.001507646
Sample10,0.005393687
Sample11,0.003516054
Sample12,0.001798773
Sample13,0.002267896
Sample14,0.000261
Sample15,0.00150882
Sample16,0.001986105
Sample17,0.00442357
Sample18,0.001798804
Sample19,0.005299919
Sample20,0.006061402
Sample21,0.002829855
Sample22,0.000951
Sample23,0.000654
Sample24,0.004353087
Sample25,0.000668
Sample26,0.000742
Sample27,0.004805151
Sample28,0.000777
Sample29,0.00969516
Sample30,0.002458576
Sample31,0.000307
Sample32,0.001702878
Sample33,0.000409
Sample34,0
Sample35,0.000254
Sample36,0.003817964
Sample37,0.000219
Sample38,0.0000513
Sample39,0.007043103
Sample40,0.007496889
Sample41,0.01172412
Sample42,0.000397
Sample43,0.001084535
Sample44,0.0000561
Sample45,0.004741457
Sample46,0.003771939
Sample47,0.002480439
Sample48,0.004988977
Sample49,0
Sample50,0.001068336
Sample51,0.000538
Sample52,0.014955529
Sample53,0.001249246
Sample54,0.009201505
Sample55,0.006896359
Sample56,0.003970525
Sample57,0.007204833
Sample58,0.002911666
Sample59,0.001671876
Sample60,0.006209615
Sample61,0.00438018
Sample62,0.004508409
Sample63,0.006170634
Sample64,0.003069807
Sample65,0.00594076
Sample66,0.005144662
Sample67,0.01366244
Sample68,0.012013026
Sample69,0.003639966
Sample70,0.006819813
Sample71,0.015569953
Sample72,0.004753008
Sample73,0.00278786
Sample74,0.007193501
Sample75,0.002582872
Sample76,0.006203633
Sample77,0.001140644
Sample78,0.000644
Sample79,0.002811544
Sample80,0.001014226
Sample81,0.003062816
Sample82,0.00114389
Sample83,0.002857832
Sample84,0.000333
Sample85,0.003273965
Sample86,0.001917785
Sample87,0.001259175
Sample88,0.004839419
Sample89,0.000959
Sample90,0.001083528
Sample91,0.000884
Sample92,0.004162296
Sample93,0.003233468
Sample94,0.0000457
Sample95,0.006460761
Sample96,0.006307656
Sample97,0.005689215
Sample98,0.00628463
Sample99,0.014556239
