SAMPLE,VALUE
Sample1,0.000295
Sample2,0.0000985
Sample3,0.000355
Sample4,0.000448
Sample5,0.000431
Sample6,0.000509
Sample7,0
Sample8,0.000205
Sample9,0.001233529
Sample10,0.000726
Sample11,0
Sample12,0.0000439
Sample13,0.000555
Sample14,0.0000652
Sample15,0.000283
Sample16,0.000265
Sample17,0.00013
Sample18,0.000899
Sample19,0.000249
Sample20,0.0000463
Sample21,0.000183
Sample22,0
Sample23,0
Sample24,0.000148
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0.0000457
Sample30,0.000323
Sample31,0.000123
Sample32,0.000362
Sample33,0.0000681
Sample34,0
Sample35,0
Sample36,0.000239
Sample37,0.001040305
Sample38,0
Sample39,0.001909994
Sample40,0.00075
Sample41,0.003224133
Sample42,0
Sample43,0.000542
Sample44,0
Sample45,0.000825
Sample46,0.0061499
Sample47,0.001364241
Sample48,0.001425422
Sample49,0
Sample50,0.001701424
Sample51,0.000192
Sample52,0.000293
Sample53,0.000167
Sample54,0.002230668
Sample55,0.002054235
Sample56,0.0003
Sample57,0.01458121
Sample58,0.001546823
Sample59,0.0000955
Sample60,0.001217572
Sample61,0.003249811
Sample62,0.010029943
Sample63,0.001948621
Sample64,0
Sample65,0.003439387
Sample66,0.001116295
Sample67,0.00445827
Sample68,0.003871967
Sample69,0.00013
Sample70,0.003110792
Sample71,0.003954274
Sample72,0.003747564
Sample73,0.000538
Sample74,0.003138982
Sample75,0.000896
Sample76,0.002835947
Sample77,0.000157
Sample78,0.000234
Sample79,0.001029579
Sample80,0.000869
Sample81,0.000528
Sample82,0
Sample83,0.000488
Sample84,0.000571
Sample85,0
Sample86,0
Sample87,0.00021
Sample88,0.000309
Sample89,0
Sample90,0.000217
Sample91,0.000161
Sample92,0.000832
Sample93,0.000156
Sample94,0
Sample95,0.00110513
Sample96,0.000394
Sample97,0.002381532
Sample98,0.001193284
Sample99,0
