SAMPLE,VALUE
Sample1,0.001795414
Sample2,0
Sample3,0
Sample4,0.000448
Sample5,0.001294461
Sample6,0.000891
Sample7,0
Sample8,0.000273
Sample9,0
Sample10,0.000311
Sample11,0.000981
Sample12,0.000526
Sample13,0.000926
Sample14,0.000293
Sample15,0.001178766
Sample16,0.177028178
Sample17,0.00052
Sample18,0
Sample19,0.0000624
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0.001488086
Sample31,0.0000307
Sample32,0.000109
Sample33,0
Sample34,0
Sample35,0
Sample36,0.045219014
Sample37,0
Sample38,0
Sample39,0.000716
Sample40,0
Sample41,0
Sample42,0
Sample43,0.0000542
Sample44,0
Sample45,0.000618
Sample46,0.005411912
Sample47,0.000248
Sample48,0.000396
Sample49,0
Sample50,0.000356
Sample51,0.0000192
Sample52,0.004105439
Sample53,0.008161742
Sample54,0
Sample55,0.001027117
Sample56,0.00202272
Sample57,0.025560004
Sample58,0.001000885
Sample59,0.000382
Sample60,0.000244
Sample61,0.000706
Sample62,0.073147665
Sample63,0.000406
Sample64,0.000682
Sample65,0.001625892
Sample66,0.000971
Sample67,0.000144
Sample68,0.000596
Sample69,0.00026
Sample70,0.000479
Sample71,0.000371
Sample72,0.0000914
Sample73,0.000636
Sample74,0.000262
Sample75,0.000158
Sample76,0.00106348
Sample77,0
Sample78,0.000176
Sample79,0.0000792
Sample80,0
Sample81,0.000211
Sample82,0.013726679
Sample83,0.0021608
Sample84,0
Sample85,0.000298
Sample86,0
Sample87,0.000042
Sample88,0.000824
Sample89,0
Sample90,0.000477
Sample91,0
Sample92,0.041622963
Sample93,0.081827598
Sample94,0.0000457
Sample95,0.000255
Sample96,0.001182685
Sample97,0.000265
Sample98,0.000239
Sample99,0.000455
