SAMPLE,VALUE
Sample1,0.001125483
Sample2,0
Sample3,0
Sample4,0.000224
Sample5,0.000647
Sample6,0.000764
Sample7,0.0000409
Sample8,0.000683
Sample9,0.0000822
Sample10,0.00083
Sample11,0.000327
Sample12,0.000307
Sample13,0.00037
Sample14,0.0000652
Sample15,0.0000943
Sample16,0.001059256
Sample17,0.000911
Sample18,0
Sample19,0
Sample20,0.0000463
Sample21,0
Sample22,0
Sample23,0
Sample24,0.000812
Sample25,0
Sample26,0.0000571
Sample27,0
Sample28,0
Sample29,0
Sample30,0.016304242
Sample31,0
Sample32,0
Sample33,0
Sample34,0
Sample35,0
Sample36,0
Sample37,0.0000548
Sample38,0
Sample39,0.000955
Sample40,0.00075
Sample41,0.000293
Sample42,0.000132
Sample43,0.000108
Sample44,0
Sample45,0
Sample46,0.000328
Sample47,0
Sample48,0
Sample49,0
Sample50,0.000237
Sample51,0.0000384
Sample52,0
Sample53,0
Sample54,0.001673001
Sample55,0.001173848
Sample56,0.0000749
Sample57,0.001200806
Sample58,0.000455
Sample59,0.0000955
Sample60,0.000244
Sample61,0.000283
Sample62,0.000101
Sample63,0.00065
Sample64,0.002728718
Sample65,0.00025
Sample66,0.002523796
Sample67,0.000431
Sample68,0.000993
Sample69,0.00026
Sample70,0.034458004
Sample71,0.000494
Sample72,0
Sample73,0
Sample74,0.000785
Sample75,0.000158
Sample76,0.001152103
Sample77,0.000197
Sample78,0.0000293
Sample79,0.000317
Sample80,0
Sample81,0.000951
Sample82,0.000508
Sample83,0
Sample84,0.000238
Sample85,0
Sample86,0.0000639
Sample87,0.000126
Sample88,0
Sample89,0
Sample90,0.0000433
Sample91,0
Sample92,0
Sample93,0.000522
Sample94,0
Sample95,0
Sample96,0.000394
Sample97,0.000132
Sample98,0
Sample99,0.001137206
