SAMPLE,VALUE
Sample1,0.016587481
Sample2,0.000296
Sample3,0.001243649
Sample4,0.00134405
Sample5,0.000431
Sample6,0.000509
Sample7,0
Sample8,0.002663172
Sample9,0.0000548
Sample10,0.000104
Sample11,0.000409
Sample12,0
Sample13,0.000185
Sample14,0.0000652
Sample15,0.000141
Sample16,0.00053
Sample17,0.00013
Sample18,0
Sample19,0.000249
Sample20,0.0000925
Sample21,0.000228
Sample22,0
Sample23,0
Sample24,0.000148
Sample25,0
Sample26,0.0000856
Sample27,0.000414
Sample28,0
Sample29,0.000412
Sample30,0.0000647
Sample31,0.000154
Sample32,0.000109
Sample33,0.0000341
Sample34,0
Sample35,0.0000362
Sample36,0.001431737
Sample37,0
Sample38,0
Sample39,0.000955
Sample40,0.00075
Sample41,0.003224133
Sample42,0
Sample43,0.000217
Sample44,0.0000561
Sample45,0
Sample46,0.00122998
Sample47,0.000868
Sample48,0.000158
Sample49,0
Sample50,0.000119
Sample51,0.000096
Sample52,0
Sample53,0
Sample54,0.000837
Sample55,0.000587
Sample56,0.0000749
Sample57,0.000686
Sample58,0.000637
Sample59,0.001337501
Sample60,0.000244
Sample61,0.002402034
Sample62,0.000355
Sample63,0.001380273
Sample64,0
Sample65,0.001500824
Sample66,0.001019226
Sample67,0.000863
Sample68,0.001389937
Sample69,0.00052
Sample70,0.000359
Sample71,0.009762113
Sample72,0.000183
Sample73,0.000538
Sample74,0
Sample75,0.000738
Sample76,0.000886
Sample77,0.000157
Sample78,0.000117
Sample79,0.000911
Sample80,0.000435
Sample81,0.000634
Sample82,0.00114389
Sample83,0.010246373
Sample84,0.0000952
Sample85,0.000397
Sample86,0
Sample87,0.0000839
Sample88,0.001338563
Sample89,0
Sample90,0.00013
Sample91,0
Sample92,0.000208
Sample93,0.001408123
Sample94,0
Sample95,0.000935
Sample96,0.000197
Sample97,0.000794
Sample98,0.000955
Sample99,0.002274412
