SAMPLE,VALUE
Sample1,0.01862407
Sample2,0.002562081
Sample3,0.000888
Sample4,0.002240083
Sample5,0.018553936
Sample6,0.002800229
Sample7,0.0000409
Sample8,0.001297443
Sample9,0.000137
Sample10,0.009750127
Sample11,0.004660815
Sample12,0.002325243
Sample13,0.006849971
Sample14,0.000163
Sample15,0.001084465
Sample16,0.002912954
Sample17,0.00156126
Sample18,0.002248505
Sample19,0.000499
Sample20,0.000694
Sample21,0.000228
Sample22,0
Sample23,0
Sample24,0.001475623
Sample25,0
Sample26,0
Sample27,0.000331
Sample28,0.0000222
Sample29,0.000412
Sample30,0.003364367
Sample31,0.000246
Sample32,0.000616
Sample33,0.000341
Sample34,0
Sample35,0.000109
Sample36,0.003817964
Sample37,0.0000548
Sample38,0.000128
Sample39,0.004058737
Sample40,0.004498133
Sample41,0.006448266
Sample42,0.000132
Sample43,0.000163
Sample44,0.0000561
Sample45,0.002267653
Sample46,0.002131965
Sample47,0.003720658
Sample48,0.003246794
Sample49,0.000388
Sample50,0.00217624
Sample51,0.000365
Sample52,0.004985176
Sample53,0.00075
Sample54,0.00641317
Sample55,0.014819836
Sample56,0.004270187
Sample57,0.003602417
Sample58,0.003093646
Sample59,0.001194197
Sample60,0.003530957
Sample61,0.006146381
Sample62,0.005369565
Sample63,0.01014907
Sample64,0.001023269
Sample65,0.003877128
Sample66,0.049359635
Sample67,0.007766018
Sample68,0.008538184
Sample69,0.001819983
Sample70,0.005982292
Sample71,0.006302124
Sample72,0.003564756
Sample73,0.003814966
Sample74,0.008501411
Sample75,0.003268124
Sample76,0.009394073
Sample77,0.001179977
Sample78,0.001609028
Sample79,0.003088738
Sample80,0.00029
Sample81,0.079738837
Sample82,0.00089
Sample83,0.020213933
Sample84,0.004472759
Sample85,0.003918837
Sample86,0.003132381
Sample87,0.000294
Sample88,0.008649174
Sample89,0.001548554
Sample90,0.000563
Sample91,0.000362
Sample92,0.004994756
Sample93,0.002033956
Sample94,0.000274
Sample95,0.00153018
Sample96,0.010249941
Sample97,0.000662
Sample98,0.003738957
Sample99,0.006368355
