SAMPLE,VALUE
Sample01,0.003349653
Sample02,0.000345
Sample03,0.001421313
Sample04,0.001120042
Sample05,0.000324
Sample06,0.000764
Sample07,0.0000818
Sample08,0.001502302
Sample09,0.0000822
Sample10,0.000311
Sample11,0.000245
Sample12,0.000219
Sample13,0.0000926
Sample14,0
Sample15,0.0000943
Sample16,0.000794
Sample17,0.00039
Sample18,0
Sample19,0.000436
Sample20,0.000555
Sample21,0.000365
Sample22,0
Sample23,0
Sample24,0.000443
Sample25,0
Sample26,0.000228
Sample27,0.000828
Sample28,0
Sample29,0.000549
Sample30,0.000712
Sample31,0.0000307
Sample32,0.0000725
Sample33,0.0000681
Sample34,0
Sample35,0
Sample36,0.000597
Sample37,0
Sample38,0.0000256
Sample39,0.000119
Sample40,0
Sample41,0.000879
Sample42,0.000132
Sample43,0.0000542
Sample44,0.000028
Sample45,0.000618
Sample46,0.000082
Sample47,0
Sample48,0.000317
Sample49,0
Sample50,0.000317
Sample51,0.0000192
Sample52,0.001759474
Sample53,0.000167
Sample54,0.000558
Sample55,0
Sample56,0.000375
Sample57,0.000858
Sample58,0
Sample59,0.000287
Sample60,0.000122
Sample61,0.003673699
Sample62,0.00076
Sample63,0.002679354
Sample64,0.006821794
Sample65,0.00025
Sample66,0.001019226
Sample67,0.002301043
Sample68,0.0000993
Sample69,0.00078
Sample70,0.000479
Sample71,0.000741
Sample72,0.000183
Sample73,0.000147
Sample74,0.000262
Sample75,0.000264
Sample76,0.000532
Sample77,0.000197
Sample78,0.000117
Sample79,0.000158
Sample80,0.000145
Sample81,0.000317
Sample82,0.000254
Sample83,0.000349
Sample84,0.000143
Sample85,0.000347
Sample86,0.000128
Sample87,0.000294
Sample88,0.000721
Sample89,0.0000369
Sample90,0.000217
Sample91,0.000161
Sample92,0.013111233
Sample93,0.000365
Sample94,0
Sample95,0.00034
Sample96,0.0013798
Sample97,0.000265
Sample98,0.000477
Sample99,0
