SAMPLE,VALUE
Sample01,0
Sample02,0
Sample03,0
Sample04,0
Sample05,0.001941691
Sample06,0.002291097
Sample07,0.0000409
Sample08,0.000751
Sample09,0.000164
Sample10,0.003008018
Sample11,0.000654
Sample12,0.000263
Sample13,0.000139
Sample14,0.0000977
Sample15,0.000377
Sample16,0.00053
Sample17,0.001431155
Sample18,0.00045
Sample19,0
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0.000171
Sample27,0.0000828
Sample28,0.0000444
Sample29,0
Sample30,0.000518
Sample31,0.000123
Sample32,0.0000362
Sample33,0
Sample34,0
Sample35,0.000109
Sample36,0.000358
Sample37,0
Sample38,0.0000769
Sample39,0.000836
Sample40,0.001499378
Sample41,0.009086193
Sample42,0
Sample43,0.000108
Sample44,0
Sample45,0
Sample46,0.000738
Sample47,0.000992
Sample48,0.001504612
Sample49,0
Sample50,0.000435
Sample51,0.000211
Sample52,0
Sample53,0
Sample54,0.003067168
Sample55,0.002200966
Sample56,0.001573227
Sample57,0.001200806
Sample58,0.000182
Sample59,0.0000955
Sample60,0.000974
Sample61,0.000353
Sample62,0.000203
Sample63,0.001299081
Sample64,0.001023269
Sample65,0.000438
Sample66,0.001019226
Sample67,0.000863
Sample68,0.001489218
Sample69,0.00052
Sample70,0.002273271
Sample71,0.002842134
Sample72,0.001279656
Sample73,0.001222746
Sample74,0.003138982
Sample75,0.001317792
Sample76,0.002481453
Sample77,0.000315
Sample78,0.000146
Sample79,0.000911
Sample80,0.0000724
Sample81,0.000739
Sample82,0.001016791
Sample83,0.000209
Sample84,0.0000476
Sample85,0.0000496
Sample86,0.000511
Sample87,0.000252
Sample88,0
Sample89,0.0000369
Sample90,0
Sample91,0.0000402
Sample92,0.000208
Sample93,0.000522
Sample94,0.0000457
Sample95,0.000425
Sample96,0
Sample97,0.000397
Sample98,0.000796
Sample99,0
