SAMPLE,VALUE
Sample1,0.000161
Sample2,0.0000985
Sample3,0.000178
Sample4,0
Sample5,0.000216
Sample6,0.005091326
Sample7,0
Sample8,0
Sample9,0.0000274
Sample10,0.000207
Sample11,0.000245
Sample12,0.00057
Sample13,0.000741
Sample14,0
Sample15,0.0000943
Sample16,0.005693502
Sample17,0.00286231
Sample18,0
Sample19,0
Sample20,0.000416
Sample21,0
Sample22,0
Sample23,0.000164
Sample24,0
Sample25,0
Sample26,0
Sample27,0.000166
Sample28,0
Sample29,0.0000915
Sample30,0.118011659
Sample31,0
Sample32,0.000254
Sample33,0
Sample34,0
Sample35,0.0000362
Sample36,0.001908982
Sample37,0.0000274
Sample38,0
Sample39,0.01110184
Sample40,0.006497304
Sample41,0
Sample42,0.001852641
Sample43,0.0000542
Sample44,0
Sample45,0
Sample46,0
Sample47,0.000124
Sample48,0
Sample49,0
Sample50,0.0000396
Sample51,0.0000192
Sample52,0
Sample53,0
Sample54,0
Sample55,0
Sample56,0
Sample57,0.000858
Sample58,0
Sample59,0.0000955
Sample60,0
Sample61,0.005227957
Sample62,0.000608
Sample63,0.000325
Sample64,0
Sample65,0.0000625
Sample66,0.000631
Sample67,0
Sample68,0.0000993
Sample69,0.00065
Sample70,0.001076813
Sample71,0.000247
Sample72,0.002193696
Sample73,0.0000978
Sample74,0
Sample75,0.000105
Sample76,0.000532
Sample77,0
Sample78,0
Sample79,0.000198
Sample80,0
Sample81,0.000422
Sample82,0
Sample83,0
Sample84,0.000143
Sample85,0
Sample86,0.000256
Sample87,0
Sample88,0
Sample89,0
Sample90,0
Sample91,0.000121
Sample92,0
Sample93,0.000522
Sample94,0
Sample95,0.00119014
Sample96,0.000986
Sample97,0.000265
Sample98,0
Sample99,0.011144621
