SAMPLE,VALUE
Sample1,0.0000804
Sample2,0.0000493
Sample3,0.000533
Sample4,0
Sample5,0.000108
Sample6,0.000127
Sample7,0
Sample8,0
Sample9,0
Sample10,0.000104
Sample11,0.0000818
Sample12,0.0000877
Sample13,0
Sample14,0
Sample15,0
Sample16,0
Sample17,0.00013
Sample18,0
Sample19,0
Sample20,0.0000925
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0
Sample27,0.000166
Sample28,0
Sample29,0.0000457
Sample30,0.0000647
Sample31,0
Sample32,0.0000362
Sample33,0.0000341
Sample34,0
Sample35,0
Sample36,0
Sample37,0
Sample38,0
Sample39,0
Sample40,0.00025
Sample41,0.000293
Sample42,0.000132
Sample43,0.0000542
Sample44,0
Sample45,0.000412
Sample46,0.000082
Sample47,0
Sample48,0.000158
Sample49,0
Sample50,0.0000396
Sample51,0
Sample52,0
Sample53,0
Sample54,0.000279
Sample55,0.000147
Sample56,0.0000749
Sample57,0
Sample58,0.000091
Sample59,0.0000478
Sample60,0
Sample61,0
Sample62,0
Sample63,0.0000812
Sample64,0
Sample65,0.000125
Sample66,0.000291
Sample67,0.000431
Sample68,0.000298
Sample69,0
Sample70,0.000479
Sample71,0.000247
Sample72,0
Sample73,0
Sample74,0
Sample75,0.0000527
Sample76,0.000354
Sample77,0
Sample78,0
Sample79,0
Sample80,0.0000362
Sample81,0
Sample82,0
Sample83,0
Sample84,0
Sample85,0.0000992
Sample86,0.0000639
Sample87,0
Sample88,0.000103
Sample89,0
Sample90,0.00013
Sample91,0.000121
Sample92,0.000416
Sample93,0.000156
Sample94,0.0000457
Sample95,0.000255
Sample96,0.000788
Sample97,0
Sample98,0.000159
Sample99,0.000227
