SAMPLE,VALUE
Sample01,0.019079623
Sample02,0.004729996
Sample03,0.027182603
Sample04,0.038305422
Sample05,0.007874636
Sample06,0.019601604
Sample07,0.0000613
Sample08,0.006555501
Sample09,0.001809175
Sample10,0.009750127
Sample11,0.010875236
Sample12,0.004124015
Sample13,0.004443225
Sample14,0.000619
Sample15,0.003441997
Sample16,0.005825909
Sample17,0.01014819
Sample18,0.004047309
Sample19,0.007045775
Sample20,0.007865942
Sample21,0.003833997
Sample22,0.001140744
Sample23,0.000927
Sample24,0.006050053
Sample25,0.000668
Sample26,0.001198312
Sample27,0.008781828
Sample28,0.000932
Sample29,0.012393342
Sample30,0.004528956
Sample31,0.000338
Sample32,0.002970978
Sample33,0.000988
Sample34,0
Sample35,0.000507
Sample36,0.006800749
Sample37,0.000246
Sample38,0.000154
Sample39,0.009908093
Sample40,0.011245333
Sample41,0.021396519
Sample42,0.000529
Sample43,0.001572576
Sample44,0.00014
Sample45,0.012369017
Sample46,0.00737988
Sample47,0.004712833
Sample48,0.008790102
Sample49,0
Sample50,0.00415464
Sample51,0.000979
Sample52,0.018181232
Sample53,0.00216536
Sample54,0.012268673
Sample55,0.014526374
Sample56,0.005768499
Sample57,0.015438929
Sample58,0.004640468
Sample59,0.002913841
Sample60,0.009131786
Sample61,0.015754518
Sample62,0.007497129
Sample63,0.012260076
Sample64,0.007845063
Sample65,0.013382344
Sample66,0.016550281
Sample67,0.025023837
Sample68,0.019161272
Sample69,0.008839917
Sample70,0.01615219
Sample71,0.030522051
Sample72,0.00822636
Sample73,0.005771359
Sample74,0.016348867
Sample75,0.006378112
Sample76,0.01302763
Sample77,0.001612635
Sample78,0.001462753
Sample79,0.008157437
Sample80,0.001956008
Sample81,0.005703175
Sample82,0.005083955
Sample83,0.011013108
Sample84,0.001237146
Sample85,0.006597536
Sample86,0.004027348
Sample87,0.002266514
Sample88,0.008958073
Sample89,0.001659165
Sample90,0.002297079
Sample91,0.001807696
Sample92,0.013735578
Sample93,0.00636263
Sample94,0.00032
Sample95,0.014961762
Sample96,0.013403769
Sample97,0.008599977
Sample98,0.012171499
Sample99,0.019105064
