SAMPLE,VALUE
Sample1,0.049119309
Sample2,0.000788
Sample3,0.00390861
Sample4,0.008960333
Sample5,0.005717201
Sample6,0.004582193
Sample7,0.0000613
Sample8,0.001912021
Sample9,0.000932
Sample10,0.008194256
Sample11,0.012837684
Sample12,0.00298333
Sample13,0.00361012
Sample14,0.00104257
Sample15,0.00099
Sample16,0.001721291
Sample17,0.003512835
Sample18,0.006745514
Sample19,0.002369376
Sample20,0.001526918
Sample21,0.003925283
Sample22,0.000507
Sample23,0.000327
Sample24,0.002729902
Sample25,0
Sample26,0.000314
Sample27,0.000994
Sample28,0.0000888
Sample29,0.00096
Sample30,0.004852453
Sample31,0.000645
Sample32,0.001413026
Sample33,0.004358711
Sample34,0
Sample35,0.000326
Sample36,0.020521558
Sample37,0.016918639
Sample38,0.000308
Sample39,0.012773084
Sample40,0.020491496
Sample41,0.009086193
Sample42,0.000794
Sample43,0.000542
Sample44,0.0000561
Sample45,0.00700911
Sample46,0.004755923
Sample47,0.030013308
Sample48,0.010928235
Sample49,0
Sample50,0.001424448
Sample51,0.001747151
Sample52,0.015248775
Sample53,0.001582379
Sample54,0.014778174
Sample55,0.006456166
Sample56,0.009289531
Sample57,0.03568108
Sample58,0.00427651
Sample59,0.002961608
Sample60,0.005479072
Sample61,0.073685928
Sample62,0.007041223
Sample63,0.197216719
Sample64,0.005798525
Sample65,0.02420078
Sample66,0.021694943
Sample67,0.110306226
Sample68,0.064830626
Sample69,0.003509967
Sample70,0.063651591
Sample71,0.081556896
Sample72,0.058224349
Sample73,0.140273377
Sample74,0.069319194
Sample75,0.044172382
Sample76,0.182120951
Sample77,0.00306794
Sample78,0.017845587
Sample79,0.122519951
Sample80,0.003694682
Sample81,0.00728739
Sample82,0.002923274
Sample83,0.002718425
Sample84,0.000523
Sample85,0.00833373
Sample86,0.000447
Sample87,0.001133257
Sample88,0.001853394
Sample89,0.000406
Sample90,0.001040187
Sample91,0.001847867
Sample92,0.003121722
Sample93,0.003911453
Sample94,0.000183
Sample95,0.00161519
Sample96,0.014783569
Sample97,0.004630757
Sample98,0.018217472
Sample99,0.016148328
