SAMPLE,VALUE
Sample1,0.003135275
Sample2,0.000345
Sample3,0.001065984
Sample4,0.000672
Sample5,0.001402332
Sample6,0.002291097
Sample7,0.000143
Sample8,0.001775448
Sample9,0.000247
Sample10,0.003111743
Sample11,0.000981
Sample12,0.000965
Sample13,0.000602
Sample14,0.000293
Sample15,0.000943
Sample16,0.003442582
Sample17,0.001431155
Sample18,0.003597608
Sample19,0.0000624
Sample20,0.000324
Sample21,0.0000913
Sample22,0
Sample23,0
Sample24,0.000295
Sample25,0
Sample26,0.0000285
Sample27,0.000166
Sample28,0.0000444
Sample29,0.000137
Sample30,0.023356474
Sample31,0.005220357
Sample32,0.014094029
Sample33,0.004494921
Sample34,0.000294
Sample35,0.002898799
Sample36,0.001670359
Sample37,0.001724716
Sample38,0.000923
Sample39,0.053837954
Sample40,0.069970962
Sample41,0.169999736
Sample42,0.003308287
Sample43,0.003795873
Sample44,0.000336
Sample45,0.001443052
Sample46,0.027141559
Sample47,0.047376378
Sample48,0.070558385
Sample49,0.000776
Sample50,0.016183311
Sample51,0.009004548
Sample52,0.000586
Sample53,0.014158125
Sample54,0.139137903
Sample55,0.085837666
Sample56,0.043900524
Sample57,0.093662834
Sample58,0.037578695
Sample59,0.027036619
Sample60,0.045050146
Sample61,0.031579684
Sample62,0.019603979
Sample63,0.037348576
Sample64,0.000682
Sample65,0.035331888
Sample66,0.074209324
Sample67,0.122530514
Sample68,0.086771772
Sample69,0.00026
Sample70,0.089136157
Sample71,0.163113793
Sample72,0.059229793
Sample73,0.037807294
Sample74,0.1009706
Sample75,0.043908824
Sample76,0.076481937
Sample77,0.013491067
Sample78,0.011731279
Sample79,0.047717046
Sample80,0.000145
Sample81,0.000845
Sample82,0.211492535
Sample83,0.000139
Sample84,0.007137382
Sample85,0.000595
Sample86,0.001022818
Sample87,0.000462
Sample88,0.000103
Sample89,0
Sample90,0.00013
Sample91,0.000562
Sample92,0.002705493
Sample93,0.000209
Sample94,0
Sample95,0.00068
Sample96,0.0013798
Sample97,0.04366142
Sample98,0.075892875
Sample99,0.000455
