SAMPLE,VALUE
Sample01,0.000348
Sample02,0
Sample03,0.000355
Sample04,0.00134405
Sample05,0.000647
Sample06,0.000127
Sample07,0
Sample08,0.000273
Sample09,0
Sample10,0.000726
Sample11,0.000327
Sample12,0.000395
Sample13,0.000417
Sample14,0.0000652
Sample15,0.0000472
Sample16,0
Sample17,0.00039
Sample18,0
Sample19,0
Sample20,0.00037
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0.000257
Sample27,0
Sample28,0.0000444
Sample29,0
Sample30,0.000323
Sample31,0
Sample32,0.000217
Sample33,0.000136
Sample34,0
Sample35,0.000145
Sample36,0.000477
Sample37,0
Sample38,0.0000256
Sample39,0.001432495
Sample40,0.00075
Sample41,0.002637927
Sample42,0
Sample43,0.000108
Sample44,0
Sample45,0
Sample46,0.000328
Sample47,0.000248
Sample48,0.002058943
Sample49,0
Sample50,0.000712
Sample51,0.000134
Sample52,0.000586
Sample53,0.000167
Sample54,0.002230668
Sample55,0.001760773
Sample56,0.000899
Sample57,0.00188698
Sample58,0.000728
Sample59,0.001050893
Sample60,0.000609
Sample61,0.000848
Sample62,0.000659
Sample63,0.002598162
Sample64,0
Sample65,0.001625892
Sample66,0.005096128
Sample67,0.002588673
Sample68,0.003077717
Sample69,0.00013
Sample70,0.002751855
Sample71,0.00345999
Sample72,0.001736676
Sample73,0.000783
Sample74,0.000785
Sample75,0.00126508
Sample76,0.00186109
Sample77,0.000315
Sample78,0.000205
Sample79,0.000673
Sample80,0.000145
Sample81,0.000739
Sample82,0
Sample83,0.000139
Sample84,0
Sample85,0.000645
Sample86,0.0000639
Sample87,0.000126
Sample88,0.001544495
Sample89,0.0000737
Sample90,0.000173
Sample91,0.000241
Sample92,0.001040574
Sample93,0.000365
Sample94,0
Sample95,0.00178521
Sample96,0.000788
Sample97,0.001323073
Sample98,0.002068359
Sample99,0.001137206
