SAMPLE,VALUE
Sample01,0.000858
Sample02,0.002020102
Sample03,0.005152258
Sample04,0.004480166
Sample05,0.001510204
Sample06,0.002800229
Sample07,0
Sample08,0.000751
Sample09,0.0000548
Sample10,0.001659596
Sample11,0.00122653
Sample12,0.000483
Sample13,0.000926
Sample14,0.000293
Sample15,0.000236
Sample16,0.00132407
Sample17,0.00130105
Sample18,0.000899
Sample19,0.00249408
Sample20,0.00365535
Sample21,0.001643142
Sample22,0.000127
Sample23,0.000654
Sample24,0.0039104
Sample25,0
Sample26,0.000656
Sample27,0.00256827
Sample28,0.000155
Sample29,0.002698181
Sample30,0.000388
Sample31,0.000154
Sample32,0.00029
Sample33,0.000136
Sample34,0.0000294
Sample35,0.000254
Sample36,0.002386228
Sample37,0.0000274
Sample38,0.0000256
Sample39,0.001432495
Sample40,0.001499378
Sample41,0.002344824
Sample42,0.000265
Sample43,0.000325
Sample44,0.0000561
Sample45,0.002473803
Sample46,0.001065983
Sample47,0.000744
Sample48,0.001187852
Sample49,0
Sample50,0.000396
Sample51,0.000115
Sample52,0
Sample53,0.00025
Sample54,0.002509501
Sample55,0.001027117
Sample56,0.000824
Sample57,0.000686
Sample58,0.000546
Sample59,0.000573
Sample60,0.001948114
Sample61,0.000565
Sample62,0.000507
Sample63,0.001217888
Sample64,0.001705449
Sample65,0.003001647
Sample66,0.001407502
Sample67,0.000719
Sample68,0.001389937
Sample69,0.002469977
Sample70,0.000957
Sample71,0.002224279
Sample72,0.002102292
Sample73,0.000538
Sample74,0.001177118
Sample75,0.000158
Sample76,0.000354
Sample77,0.000118
Sample78,0.000205
Sample79,0.000673
Sample80,0.000362
Sample81,0.001372987
Sample82,0.001270989
Sample83,0.000767
Sample84,0.00019
Sample85,0.001140927
Sample86,0.000575
Sample87,0.00042
Sample88,0.001338563
Sample89,0.000406
Sample90,0.000347
Sample91,0.000402
Sample92,0.001873033
Sample93,0.001303818
Sample94,0.000137
Sample95,0.00153018
Sample96,0.002562485
Sample97,0.000662
Sample98,0.002227464
Sample99,0.000455
