SAMPLE,VALUE
Sample1,0.001527442
Sample2,0.0000493
Sample3,0
Sample4,0
Sample5,0.000216
Sample6,0.000891
Sample7,0
Sample8,0.000137
Sample9,0
Sample10,0
Sample11,0.000164
Sample12,0
Sample13,0
Sample14,0
Sample15,0.000141
Sample16,0
Sample17,0
Sample18,0
Sample19,0
Sample20,0.000139
Sample21,0.0000456
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0.0000285
Sample27,0
Sample28,0.0000222
Sample29,0
Sample30,0.0000647
Sample31,0
Sample32,0.0000362
Sample33,0.0000341
Sample34,0
Sample35,0
Sample36,0.000835
Sample37,0.0000548
Sample38,0
Sample39,0.000119
Sample40,0
Sample41,0
Sample42,0
Sample43,0
Sample44,0
Sample45,0.000412
Sample46,0.000082
Sample47,0
Sample48,0
Sample49,0
Sample50,0.0000396
Sample51,0
Sample52,0
Sample53,0.0000833
Sample54,0
Sample55,0
Sample56,0
Sample57,0.000343
Sample58,0.000091
Sample59,0
Sample60,0
Sample61,0.001624905
Sample62,0.000456
Sample63,0.002679354
Sample64,0
Sample65,0.000125
Sample66,0.000582
Sample67,0.000431
Sample68,0.000695
Sample69,0.00026
Sample70,0.000359
Sample71,0.001606424
Sample72,0
Sample73,0.000391
Sample74,0.000523
Sample75,0.000474
Sample76,0.000266
Sample77,0.000118
Sample78,0.000117
Sample79,0.000673
Sample80,0.0000724
Sample81,0
Sample82,0
Sample83,0.000349
Sample84,0.00019
Sample85,0.000149
Sample86,0
Sample87,0
Sample88,0.000412
Sample89,0.000295
Sample90,0.0000867
Sample91,0
Sample92,0
Sample93,0.000156
Sample94,0
Sample95,0.000085
Sample96,0.000197
Sample97,0.00198461
Sample98,0
Sample99,0
