SAMPLE,VALUE
Sample1,0.026663237
Sample2,0.000246
Sample3,0.002309633
Sample4,0.005600208
Sample5,0.009816327
Sample6,0.020492586
Sample7,0.000286
Sample8,0.006623787
Sample9,0.000768
Sample10,0.010165026
Sample11,0.004824353
Sample12,0.008730628
Sample13,0.008608748
Sample14,0.000945
Sample15,0.00297049
Sample16,0.022376785
Sample17,0.009757875
Sample18,0.001349103
Sample19,0.000436
Sample20,0.001064216
Sample21,0.000228
Sample22,0.0000634
Sample23,0.000273
Sample24,0.002360996
Sample25,0
Sample26,0.000656
Sample27,0.000414
Sample28,0.000155
Sample29,0.000457
Sample30,0.291858878
Sample31,0.0000921
Sample32,0.000688
Sample33,0.00017
Sample34,0.000118
Sample35,0.000435
Sample36,0.004891767
Sample37,0.000383
Sample38,0
Sample39,0.021726181
Sample40,0.01549357
Sample41,0.00293103
Sample42,0.00357295
Sample43,0.000759
Sample44,0.000112
Sample45,0.02164578
Sample46,0.001475976
Sample47,0.002728483
Sample48,0.000713
Sample49,0.000776
Sample50,0.000594
Sample51,0.000365
Sample52,0.001759474
Sample53,0.0000833
Sample54,0.004740169
Sample55,0.004842125
Sample56,0.000974
Sample57,0.011836512
Sample58,0.001182864
Sample59,0.001337501
Sample60,0.002191629
Sample61,0.014553501
Sample62,0.003799221
Sample63,0.003897243
Sample64,0.010573781
Sample65,0.001813495
Sample66,0.019802096
Sample67,0.009779431
Sample68,0.006056153
Sample69,0.004419958
Sample70,0.083393156
Sample71,0.006302124
Sample72,0.003016332
Sample73,0.000391
Sample74,0.011378811
Sample75,0.008697426
Sample76,0.005228777
Sample77,0.000708
Sample78,0.000146
Sample79,0.001742365
Sample80,0.000398
Sample81,0.006442476
Sample82,0.005846548
Sample83,0.004321599
Sample84,0.003092865
Sample85,0.001289744
Sample86,0.002557046
Sample87,0.001930734
Sample88,0.00113263
Sample89,0.000479
Sample90,0.000477
Sample91,0.000281
Sample92,0.002289263
Sample93,0.002242566
Sample94,0
Sample95,0.003825451
Sample96,0.004139399
Sample97,0.003043069
Sample98,0.000955
Sample99,0.021379477
