SAMPLE,VALUE
Sample1,0.032826598
Sample2,0.0000493
Sample3,0.000178
Sample4,0
Sample5,0.000216
Sample6,0.000127
Sample7,0
Sample8,0
Sample9,0
Sample10,0.000415
Sample11,0.000245
Sample12,0.0000439
Sample13,0.0000926
Sample14,0.0000326
Sample15,0.000424
Sample16,0.000265
Sample17,0.00026
Sample18,0
Sample19,0
Sample20,0
Sample21,0.000365
Sample22,0
Sample23,0
Sample24,0.000516
Sample25,0
Sample26,0
Sample27,0
Sample28,0.0000888
Sample29,0.00064
Sample30,0
Sample31,0
Sample32,0.0000725
Sample33,0
Sample34,0
Sample35,0
Sample36,0.000119
Sample37,0.0000548
Sample38,0
Sample39,0.000597
Sample40,0
Sample41,0.000586
Sample42,0
Sample43,0
Sample44,0
Sample45,0
Sample46,0.00041
Sample47,0.000248
Sample48,0
Sample49,0
Sample50,0.000119
Sample51,0.0000192
Sample52,0.00205272
Sample53,0
Sample54,0.000279
Sample55,0.000147
Sample56,0.0000749
Sample57,0.000172
Sample58,0.000546
Sample59,0
Sample60,0
Sample61,0.009890729
Sample62,0.000304
Sample63,0.000406
Sample64,0
Sample65,0.000438
Sample66,0.000291
Sample67,0
Sample68,0.001588499
Sample69,0
Sample70,0.000239
Sample71,0.000741
Sample72,0.000274
Sample73,0
Sample74,0.000262
Sample75,0.000474
Sample76,0.0000886
Sample77,0
Sample78,0.000263
Sample79,0.000238
Sample80,0.0000362
Sample81,0.000211
Sample82,0
Sample83,0.0000697
Sample84,0.0000476
Sample85,0.01066519
Sample86,0
Sample87,0
Sample88,0.001029664
Sample89,0
Sample90,0
Sample91,0
Sample92,0
Sample93,0.000104
Sample94,0
Sample95,0.00017
Sample96,0.001182685
Sample97,0
Sample98,0.000159
Sample99,0
