SAMPLE,VALUE
Sample1,0.00144705
Sample2,0.0000985
Sample3,0.001598977
Sample4,0.000672
Sample5,0.005285714
Sample6,0.00445491
Sample7,0.000266
Sample8,0.00211688
Sample9,0.000274
Sample10,0.003526642
Sample11,0.002289523
Sample12,0.00122843
Sample13,0.001990194
Sample14,0.000521
Sample15,0.00150882
Sample16,0.00132407
Sample17,0.002471995
Sample18,0.001798804
Sample19,0.000499
Sample20,0.000231
Sample21,0.000365
Sample22,0.0000634
Sample23,0.000109
Sample24,0.0000738
Sample25,0
Sample26,0.000799
Sample27,0.000414
Sample28,0.0000666
Sample29,0.000183
Sample30,0.000194
Sample31,0.000215
Sample32,0.000797
Sample33,0.000238
Sample34,0
Sample35,0.00029
Sample36,0.000239
Sample37,0.0000548
Sample38,0.000103
Sample39,0.002864991
Sample40,0.00075
Sample41,0.005568957
Sample42,0.000397
Sample43,0.000651
Sample44,0
Sample45,0.002679954
Sample46,0.000984
Sample47,0.003472614
Sample48,0.001583802
Sample49,0
Sample50,0.001345312
Sample51,0.00023
Sample52,0.000586
Sample53,0.0005
Sample54,0.004182502
Sample55,0.001614042
Sample56,0.000974
Sample57,0.003945504
Sample58,0.000728
Sample59,0.001241965
Sample60,0.000487
Sample61,0.001412961
Sample62,0.000962
Sample63,0.002435777
Sample64,0.003751987
Sample65,0.001688427
Sample66,0.002815004
Sample67,0.007622203
Sample68,0.00248203
Sample69,0.002989972
Sample70,0.003709021
Sample71,0.003212847
Sample72,0.002376504
Sample73,0.002054213
Sample74,0.00274661
Sample75,0.001370503
Sample76,0.005140153
Sample77,0.000315
Sample78,0.000351
Sample79,0.001187976
Sample80,0.000362
Sample81,0.001901058
Sample82,0.00114389
Sample83,0.001115251
Sample84,0.000714
Sample85,0.000347
Sample86,0.000703
Sample87,0.000923
Sample88,0.000412
Sample89,0.000184
Sample90,0.00039
Sample91,0.000241
Sample92,0.001248689
Sample93,0.000417
Sample94,0
Sample95,0.00102012
Sample96,0.000394
Sample97,0.001455381
Sample98,0.002704778
Sample99,0.002501854
