SAMPLE,VALUE
Sample1,0.000134
Sample2,0.000197
Sample3,0.000355
Sample4,0.000448
Sample5,0.000216
Sample6,0.000382
Sample7,0
Sample8,0.000273
Sample9,0.0000548
Sample10,0.000726
Sample11,0.000164
Sample12,0
Sample13,0.000139
Sample14,0
Sample15,0
Sample16,0.000397
Sample17,0.00039
Sample18,0
Sample19,0.0000624
Sample20,0.0000925
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0.0000285
Sample27,0
Sample28,0
Sample29,0.000274
Sample30,0
Sample31,0
Sample32,0.000326
Sample33,0.000238
Sample34,0
Sample35,0
Sample36,0
Sample37,0
Sample38,0
Sample39,0.000239
Sample40,0.00025
Sample41,0.002344824
Sample42,0
Sample43,0.000108
Sample44,0
Sample45,0.001236902
Sample46,0.000656
Sample47,0.000372
Sample48,0.000792
Sample49,0
Sample50,0
Sample51,0.0000768
Sample52,0
Sample53,0
Sample54,0
Sample55,0
Sample56,0.00015
Sample57,0
Sample58,0
Sample59,0
Sample60,0
Sample61,0.000212
Sample62,0.000152
Sample63,0.000487
Sample64,0
Sample65,0.001313221
Sample66,0.000679
Sample67,0.003451564
Sample68,0.000993
Sample69,0.00026
Sample70,0.001316104
Sample71,0.002842134
Sample72,0.001096848
Sample73,0.000489
Sample74,0.001046327
Sample75,0.000369
Sample76,0.000886
Sample77,0.000197
Sample78,0
Sample79,0.000752
Sample80,0
Sample81,0.000211
Sample82,0.001779384
Sample83,0
Sample84,0
Sample85,0.000149
Sample86,0.000128
Sample87,0.0000839
Sample88,0.000309
Sample89,0
Sample90,0
Sample91,0
Sample92,0.000624
Sample93,0.000209
Sample94,0
Sample95,0
Sample96,0.0013798
Sample97,0
Sample98,0.001352389
Sample99,0
