SAMPLE,VALUE
Sample1,0.010102553
Sample2,0.0000985
Sample3,0.001776641
Sample4,0.000672
Sample5,0.002265306
Sample6,0.001909247
Sample7,0.0000204
Sample8,0.001843735
Sample9,0.0000822
Sample10,0.003111743
Sample11,0.00122653
Sample12,0.00228137
Sample13,0.002175329
Sample14,0.000163
Sample15,0.000519
Sample16,0.003839803
Sample17,0.001691365
Sample18,0
Sample19,0.0000624
Sample20,0.000185
Sample21,0.000137
Sample22,0
Sample23,0
Sample24,0.000148
Sample25,0
Sample26,0
Sample27,0.000249
Sample28,0.0000444
Sample29,0.0000457
Sample30,0.000453
Sample31,0.0000614
Sample32,0.0000362
Sample33,0.0000341
Sample34,0.0000588
Sample35,0
Sample36,0.000358
Sample37,0
Sample38,0
Sample39,0.000597
Sample40,0.001
Sample41,0.000879
Sample42,0
Sample43,0.000325
Sample44,0
Sample45,0.006184509
Sample46,0.000164
Sample47,0.000372
Sample48,0.000475
Sample49,0.000388
Sample50,0
Sample51,0
Sample52,0.000586
Sample53,0
Sample54,0.000279
Sample55,0.000587
Sample56,0.0003
Sample57,0
Sample58,0.000182
Sample59,0.00043
Sample60,0.000487
Sample61,0.000424
Sample62,0
Sample63,0.000406
Sample64,0.002728718
Sample65,0.000563
Sample66,0.004076902
Sample67,0.003020118
Sample68,0.001191374
Sample69,0.00065
Sample70,0.001316104
Sample71,0.001729995
Sample72,0.000274
Sample73,0.0000978
Sample74,0.005493219
Sample75,0.00058
Sample76,0.000798
Sample77,0.0000393
Sample78,0
Sample79,0.000277
Sample80,0.000145
Sample81,0.002217901
Sample82,0.002414879
Sample83,0.001115251
Sample84,0.000428
Sample85,0.000546
Sample86,0.000895
Sample87,0.000504
Sample88,0.000721
Sample89,0.000406
Sample90,0.0000867
Sample91,0
Sample92,0.001456804
Sample93,0.000156
Sample94,0
Sample95,0.00085
Sample96,0.000986
Sample97,0.000132
Sample98,0.000318
Sample99,0.000227
