SAMPLE,VALUE
Sample01,0.002733317
Sample02,0.000148
Sample03,0.001776641
Sample04,0.003584133
Sample05,0.000971
Sample06,0.002291097
Sample07,0.0000204
Sample08,0.00559949
Sample09,0.000192
Sample10,0.00083
Sample11,0.006950339
Sample12,0.000877
Sample13,0.000926
Sample14,0.0000652
Sample15,0.00099
Sample16,0.001986105
Sample17,0.00026
Sample18,0.002248505
Sample19,0.000374
Sample20,0.00189708
Sample21,0.0000456
Sample22,0
Sample23,0.000109
Sample24,0.000221
Sample25,0
Sample26,0
Sample27,0.000331
Sample28,0
Sample29,0.000229
Sample30,0.001099889
Sample31,0.0000614
Sample32,0.000543
Sample33,0.0000681
Sample34,0
Sample35,0.0000362
Sample36,0.011095959
Sample37,0.000137
Sample38,0
Sample39,0.001074372
Sample40,0.001249481
Sample41,0.001465515
Sample42,0
Sample43,0.0000542
Sample44,0
Sample45,0.001443052
Sample46,0.001803971
Sample47,0.000744
Sample48,0.002138133
Sample49,0
Sample50,0.000396
Sample51,0.000307
Sample52,0.00088
Sample53,0.000999
Sample54,0.001951834
Sample55,0.00044
Sample56,0.000749
Sample57,0.001200806
Sample58,0.000364
Sample59,0.000239
Sample60,0.000244
Sample61,0.000565
Sample62,0.001013126
Sample63,0.001786236
Sample64,0
Sample65,0.005878226
Sample66,0.001310433
Sample67,0.002301043
Sample68,0.001787062
Sample69,0.00052
Sample70,0.003110792
Sample71,0.002718563
Sample72,0.001188252
Sample73,0.001027106
Sample74,0.0014387
Sample75,0.001001522
Sample76,0.00478566
Sample77,0.000197
Sample78,0.000263
Sample79,0.001029579
Sample80,0.000398
Sample81,0.000422
Sample82,0.000508
Sample83,0.001045548
Sample84,0.000285
Sample85,0.000298
Sample86,0.02275771
Sample87,0.000294
Sample88,0.000618
Sample89,0.000406
Sample90,0.0000433
Sample91,0.000402
Sample92,0.196876613
Sample93,0.004067911
Sample94,0.000183
Sample95,0.00085
Sample96,0.00512497
Sample97,0.002116917
Sample98,0.002545673
Sample99,0.00091
