SAMPLE,VALUE
Sample1,0.001232672
Sample2,0.00069
Sample3,0.006395907
Sample4,0.008064299
Sample5,0.001725948
Sample6,0.001018265
Sample7,0
Sample8,0.001843735
Sample9,0.0000548
Sample10,0.002800568
Sample11,0.001553605
Sample12,0.000483
Sample13,0.001295941
Sample14,0.000456
Sample15,0.00033
Sample16,0.000265
Sample17,0.00039
Sample18,0.000899
Sample19,0.001122336
Sample20,0.00194335
Sample21,0.001095428
Sample22,0
Sample23,0.000218
Sample24,0.002434777
Sample25,0
Sample26,0.000371
Sample27,0.005219388
Sample28,0.000244
Sample29,0.002789645
Sample30,0.001811582
Sample31,0.000154
Sample32,0.000652
Sample33,0.000409
Sample34,0
Sample35,0.000145
Sample36,0.004772455
Sample37,0.0000274
Sample38,0.0000256
Sample39,0.003461864
Sample40,0.0067472
Sample41,0.003224133
Sample42,0.000397
Sample43,0.000325
Sample44,0.0000561
Sample45,0.003298405
Sample46,0.001885969
Sample47,0.002852504
Sample48,0.004355456
Sample49,0
Sample50,0.000831
Sample51,0.000365
Sample52,0.008504125
Sample53,0.000167
Sample54,0.003067168
Sample55,0.003374814
Sample56,0.002097636
Sample57,0.004288591
Sample58,0.001546823
Sample59,0.001862947
Sample60,0.002191629
Sample61,0.002119442
Sample62,0.002887408
Sample63,0.00349128
Sample64,0.001364359
Sample65,0.004377402
Sample66,0.004999058
Sample67,0.006040237
Sample68,0.007247528
Sample69,0.00039
Sample70,0.005503709
Sample71,0.009514971
Sample72,0.003290544
Sample73,0.001760754
Sample74,0.004316101
Sample75,0.001317792
Sample76,0.00212696
Sample77,0.000275
Sample78,0.000497
Sample79,0.001385972
Sample80,0.000471
Sample81,0.000951
Sample82,0.001270989
Sample83,0.000488
Sample84,0.0000476
Sample85,0.003125149
Sample86,0.000575
Sample87,0.00042
Sample88,0.00226526
Sample89,0.000516
Sample90,0.001343575
Sample91,0.000643
Sample92,0.004786641
Sample93,0.003389926
Sample94,0.0000913
Sample95,0.005610661
Sample96,0.005322085
Sample97,0.003836913
Sample98,0.00556866
Sample99,0.008415326
