SAMPLE,VALUE
Sample01,0.000402
Sample02,0.0000985
Sample03,0.001243649
Sample04,0.000224
Sample05,0.000324
Sample06,0.000382
Sample07,0
Sample08,0.000341
Sample09,0.0000274
Sample10,0.00083
Sample11,0
Sample12,0.000132
Sample13,0.000231
Sample14,0.000195
Sample15,0
Sample16,0.000132
Sample17,0.00013
Sample18,0.00045
Sample19,0.000249
Sample20,0.000278
Sample21,0.0000456
Sample22,0
Sample23,0.0000545
Sample24,0.000148
Sample25,0
Sample26,0.0000856
Sample27,0.00058
Sample28,0.0000222
Sample29,0.000732
Sample30,0.000194
Sample31,0
Sample32,0.0000725
Sample33,0.000102
Sample34,0
Sample35,0
Sample36,0.001073802
Sample37,0
Sample38,0
Sample39,0.000239
Sample40,0.001249481
Sample41,0.000586
Sample42,0.000132
Sample43,0
Sample44,0
Sample45,0
Sample46,0.000164
Sample47,0.000248
Sample48,0.000317
Sample49,0
Sample50,0.000119
Sample51,0.0000192
Sample52,0.001172983
Sample53,0
Sample54,0.000279
Sample55,0.000587
Sample56,0.000449
Sample57,0.000172
Sample58,0.000091
Sample59,0.000191
Sample60,0.000365
Sample61,0
Sample62,0.000304
Sample63,0.000974
Sample64,0
Sample65,0.000375
Sample66,0.000582
Sample67,0.000431
Sample68,0.001985624
Sample69,0.00013
Sample70,0.000957
Sample71,0.001112139
Sample72,0.000548
Sample73,0.000147
Sample74,0.000523
Sample75,0.000264
Sample76,0.000266
Sample77,0
Sample78,0.0000293
Sample79,0.000396
Sample80,0.0000362
Sample81,0.000739
Sample82,0.000254
Sample83,0.000209
Sample84,0
Sample85,0.000496
Sample86,0.000128
Sample87,0.0000839
Sample88,0.000103
Sample89,0.000111
Sample90,0.0000433
Sample91,0.0000402
Sample92,0.000416
Sample93,0.000365
Sample94,0
Sample95,0.000765
Sample96,0.000394
Sample97,0.000132
Sample98,0.000875
Sample99,0.00091
