SAMPLE,VALUE
Sample01,0.008307139
Sample02,0
Sample03,0
Sample04,0.000896
Sample05,0.000216
Sample06,0.000382
Sample07,0
Sample08,0.000205
Sample09,0.0000274
Sample10,0.000207
Sample11,0.000327
Sample12,0.0000439
Sample13,0.000231
Sample14,0.000163
Sample15,0.0000472
Sample16,0.002250919
Sample17,0
Sample18,0
Sample19,0.0000624
Sample20,0.0000925
Sample21,0
Sample22,0
Sample23,0
Sample24,0.000148
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0.0000915
Sample30,0.001293987
Sample31,0
Sample32,0.000217
Sample33,0.0000681
Sample34,0
Sample35,0
Sample36,0.001551048
Sample37,0
Sample38,0
Sample39,0.000358
Sample40,0.001
Sample41,0.000293
Sample42,0.000132
Sample43,0
Sample44,0
Sample45,0.008864462
Sample46,0.000902
Sample47,0.000372
Sample48,0.000396
Sample49,0
Sample50,0.0000791
Sample51,0.000134
Sample52,0.00205272
Sample53,0
Sample54,0.000279
Sample55,0.001320579
Sample56,0.000524
Sample57,0.004974766
Sample58,0.000455
Sample59,0.000143
Sample60,0.000365
Sample61,0.001483609
Sample62,0.000912
Sample63,0.001948621
Sample64,0.000682
Sample65,0.000438
Sample66,0.001456036
Sample67,0.003020118
Sample68,0.001886343
Sample69,0.00039
Sample70,0.000957
Sample71,0.00234785
Sample72,0.000914
Sample73,0.0000489
Sample74,0.002877401
Sample75,0.001001522
Sample76,0.000886
Sample77,0.0000787
Sample78,0.0000293
Sample79,0.000356
Sample80,0.0000362
Sample81,0.000634
Sample82,0.000254
Sample83,0.00585507
Sample84,0
Sample85,0.000595
Sample86,0.000128
Sample87,0.000294
Sample88,0.000412
Sample89,0.00059
Sample90,0.0000867
Sample91,0.0000402
Sample92,0.001456804
Sample93,0
Sample94,0.0000913
Sample95,0.000085
Sample96,0.000394
Sample97,0.000529
Sample98,0.00103418
Sample99,0.006140913
