SAMPLE,VALUE
Sample01,0.003269261
Sample02,0.0000985
Sample03,0.002842625
Sample04,0.006272233
Sample05,0.007874636
Sample06,0.005345892
Sample07,0.000327
Sample08,0.002253453
Sample09,0.000356
Sample10,0.006016036
Sample11,0.003025442
Sample12,0.001711028
Sample13,0.002175329
Sample14,0.000717
Sample15,0.00221608
Sample16,0.00489906
Sample17,0.003512835
Sample18,0.002248505
Sample19,0.000624
Sample20,0.000278
Sample21,0.000502
Sample22,0.0000634
Sample23,0.000109
Sample24,0.0000738
Sample25,0
Sample26,0.001198312
Sample27,0.000746
Sample28,0.000133
Sample29,0.000457
Sample30,0.114064997
Sample31,0.000307
Sample32,0.001050712
Sample33,0.000272
Sample34,0.0000294
Sample35,0.000399
Sample36,0.001312425
Sample37,0.0000821
Sample38,0.000103
Sample39,0.003342489
Sample40,0.001499378
Sample41,0.009086193
Sample42,0.000662
Sample43,0.000759
Sample44,0.0000561
Sample45,0.002679954
Sample46,0.001311979
Sample47,0.004340768
Sample48,0.002613274
Sample49,0
Sample50,0.001424448
Sample51,0.000384
Sample52,0.008504125
Sample53,0.0005
Sample54,0.007528504
Sample55,0.004401932
Sample56,0.002172552
Sample57,0.007204833
Sample58,0.000819
Sample59,0.001528572
Sample60,0.000974
Sample61,0.019428217
Sample62,0.001418376
Sample63,0.006738982
Sample64,0.005116346
Sample65,0.003376853
Sample66,0.01451183
Sample67,0.011361397
Sample68,0.005559747
Sample69,0.004029962
Sample70,0.007657334
Sample71,0.005437126
Sample72,0.003473352
Sample73,0.002396581
Sample74,0.004970055
Sample75,0.002055755
Sample76,0.00664675
Sample77,0.000511
Sample78,0.000527
Sample79,0.001425572
Sample80,0.001122893
Sample81,0.002745973
Sample82,0.00114389
Sample83,0.001184955
Sample84,0.001427476
Sample85,0.001140927
Sample86,0.001086745
Sample87,0.00117523
Sample88,0.001853394
Sample89,0.000369
Sample90,0.000693
Sample91,0.000603
Sample92,0.001456804
Sample93,0.00114736
Sample94,0
Sample95,0.00204024
Sample96,0.001576914
Sample97,0.00198461
Sample98,0.004932241
Sample99,0.005003707
