SAMPLE,VALUE
Sample01,0.000348
Sample02,0
Sample03,0.001243649
Sample04,0.00134405
Sample05,0
Sample06,0.000764
Sample07,0
Sample08,0.000478
Sample09,0.000137
Sample10,0.001555871
Sample11,0.000245
Sample12,0.000263
Sample13,0.000741
Sample14,0.0000977
Sample15,0.000141
Sample16,0.00053
Sample17,0.000651
Sample18,0
Sample19,0.000436
Sample20,0.000278
Sample21,0.0000913
Sample22,0
Sample23,0
Sample24,0.0000738
Sample25,0
Sample26,0.000114
Sample27,0.0000828
Sample28,0.0000222
Sample29,0.000366
Sample30,0.000129
Sample31,0.0000614
Sample32,0.0000725
Sample33,0
Sample34,0
Sample35,0
Sample36,0.000597
Sample37,0
Sample38,0
Sample39,0.000239
Sample40,0.0005
Sample41,0.001465515
Sample42,0
Sample43,0.0000542
Sample44,0
Sample45,0.000412
Sample46,0.000328
Sample47,0.000372
Sample48,0.000554
Sample49,0
Sample50,0.0000396
Sample51,0.0000768
Sample52,0
Sample53,0.000167
Sample54,0.001115334
Sample55,0.000293
Sample56,0.000375
Sample57,0.000686
Sample58,0.000182
Sample59,0.0000478
Sample60,0.000122
Sample61,0.000141
Sample62,0.000659
Sample63,0.000406
Sample64,0.000682
Sample65,0.000438
Sample66,0.000388
Sample67,0.000575
Sample68,0.000794
Sample69,0.00039
Sample70,0.000479
Sample71,0.001235711
Sample72,0.000366
Sample73,0.0000489
Sample74,0
Sample75,0.000264
Sample76,0.000266
Sample77,0.0000787
Sample78,0.000205
Sample79,0.000396
Sample80,0.0000724
Sample81,0.000528
Sample82,0
Sample83,0.000139
Sample84,0.0000952
Sample85,0.000893
Sample86,0.000256
Sample87,0.000168
Sample88,0.00113263
Sample89,0.000184
Sample90,0.000173
Sample91,0.0000402
Sample92,0.000208
Sample93,0.000209
Sample94,0.0000457
Sample95,0.00068
Sample96,0.000591
Sample97,0.000397
Sample98,0.000398
Sample99,0.000455
