SAMPLE,VALUE
Sample1,0.000134
Sample2,0
Sample3,0
Sample4,0
Sample5,0.000863
Sample6,0.000509
Sample7,0
Sample8,0
Sample9,0
Sample10,0.000104
Sample11,0.0000818
Sample12,0
Sample13,0.0000463
Sample14,0.0000326
Sample15,0
Sample16,0.000662
Sample17,0.00026
Sample18,0
Sample19,0
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0.000285
Sample27,0.0000828
Sample28,0
Sample29,0
Sample30,0.000323
Sample31,0.0000307
Sample32,0.000217
Sample33,0
Sample34,0
Sample35,0.0000725
Sample36,0.000119
Sample37,0
Sample38,0.0000256
Sample39,0.000955
Sample40,0.001499378
Sample41,0.002051721
Sample42,0.000132
Sample43,0
Sample44,0
Sample45,0
Sample46,0.000984
Sample47,0.000496
Sample48,0.000792
Sample49,0
Sample50,0.000119
Sample51,0.000096
Sample52,0
Sample53,0
Sample54,0.001115334
Sample55,0.000293
Sample56,0.000375
Sample57,0.001029262
Sample58,0.000273
Sample59,0.000287
Sample60,0.000731
Sample61,0.000212
Sample62,0.000355
Sample63,0.000406
Sample64,0
Sample65,0.000125
Sample66,0.00034
Sample67,0.001006706
Sample68,0.001389937
Sample69,0.00013
Sample70,0.000838
Sample71,0.002471421
Sample72,0.000457
Sample73,0.000293
Sample74,0.000916
Sample75,0.000211
Sample76,0.001417973
Sample77,0.000236
Sample78,0.000176
Sample79,0.000713
Sample80,0.0000362
Sample81,0
Sample82,0
Sample83,0.0000697
Sample84,0
Sample85,0
Sample86,0
Sample87,0.000042
Sample88,0
Sample89,0.0000369
Sample90,0
Sample91,0.0000402
Sample92,0
Sample93,0.0000522
Sample94,0
Sample95,0
Sample96,0
Sample97,0.000265
Sample98,0.000398
Sample99,0.000227
