SAMPLE,VALUE
Sample1,0.001286267
Sample2,0
Sample3,0
Sample4,0
Sample5,0.000539
Sample6,0.000382
Sample7,0.0000204
Sample8,0.00041
Sample9,0.0000274
Sample10,0.000104
Sample11,0.000491
Sample12,0.0000439
Sample13,0.000231
Sample14,0.000195
Sample15,0.000236
Sample16,0.000397
Sample17,0.00052
Sample18,0.002698206
Sample19,0
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0.0000647
Sample31,0
Sample32,0.000109
Sample33,0.0000681
Sample34,0.0000588
Sample35,0.0000362
Sample36,0.000597
Sample37,0.0000548
Sample38,0
Sample39,0.000836
Sample40,0.0005
Sample41,0.000879
Sample42,0
Sample43,0
Sample44,0
Sample45,0
Sample46,0.00041
Sample47,0.000124
Sample48,0.001187852
Sample49,0
Sample50,0.000277
Sample51,0.0000576
Sample52,0
Sample53,0
Sample54,0.000837
Sample55,0.00044
Sample56,0.000449
Sample57,0.000343
Sample58,0.000273
Sample59,0.000143
Sample60,0.000974
Sample61,0.0000706
Sample62,0.000456
Sample63,0.001136696
Sample64,0.000341
Sample65,0.000813
Sample66,0.000728
Sample67,0.000288
Sample68,0.000496
Sample69,0.00026
Sample70,0.000838
Sample71,0.000124
Sample72,0
Sample73,0.0000489
Sample74,0.000654
Sample75,0.000264
Sample76,0.000532
Sample77,0.000197
Sample78,0.0000878
Sample79,0.000119
Sample80,0.0000724
Sample81,0.000106
Sample82,0.000381
Sample83,0.000139
Sample84,0.0000476
Sample85,0.000744
Sample86,0.000128
Sample87,0.0000839
Sample88,0.000824
Sample89,0.0000369
Sample90,0.0000433
Sample91,0.000161
Sample92,0.002289263
Sample93,0.00073
Sample94,0
Sample95,0.00110513
Sample96,0.000591
Sample97,0.000529
Sample98,0.000796
Sample99,0
