SAMPLE,VALUE
Sample1,0.119488816
Sample2,0.010051242
Sample3,0.046903315
Sample4,0.05577807
Sample5,0.180469393
Sample6,0.085661554
Sample7,0.003719698
Sample8,0.096761924
Sample9,0.003974703
Sample10,0.113786057
Sample11,0.142931669
Sample12,0.022506594
Sample13,0.086828014
Sample14,0.010458278
Sample15,0.029563451
Sample16,0.722147854
Sample17,0.042023913
Sample18,0.093088096
Sample19,0.012595102
Sample20,0.01674983
Sample21,0.00953935
Sample22,0.002725112
Sample23,0.002180465
Sample24,0.011952544
Sample25,0.002670512
Sample26,0.005420934
Sample27,0.015326775
Sample28,0.001486574
Sample29,0.017698241
Sample30,0.145444194
Sample31,0.022877449
Sample32,0.063912256
Sample33,0.030510977
Sample34,0.001587616
Sample35,0.017247852
Sample36,0.282767976
Sample37,0.01007453
Sample38,0.007537969
Sample39,0.238629866
Sample40,0.354103047
Sample41,0.703447184
Sample42,0.030568576
Sample43,0.025106989
Sample44,0.003925769
Sample45,0.147809756
Sample46,0.159651407
Sample47,0.175615056
Sample48,0.320482363
Sample49,0.005816772
Sample50,0.074348266
Sample51,0.035307813
Sample52,0.045159834
Sample53,0.091028413
Sample54,0.666690832
Sample55,0.362719161
Sample56,0.242801363
Sample57,0.459736989
Sample58,0.163690246
Sample59,0.126154968
Sample60,0.2222068
Sample61,0.1877119
Sample62,0.198977858
Sample63,0.236189146
Sample64,0.097210568
Sample65,0.20198584
Sample66,0.335519329
Sample67,0.529095964
Sample68,0.42383146
Sample69,0.058109454
Sample70,0.401651113
Sample71,0.670249403
Sample72,0.232531781
Sample73,0.152256284
Sample74,0.391195678
Sample75,0.161613989
Sample76,0.331894386
Sample77,0.0575042
Sample78,0.048387871
Sample79,0.195263697
Sample80,0.018545853
Sample81,0.130116883
Sample82,0.500388287
Sample83,0.095144892
Sample84,0.091501234
Sample85,0.058336111
Sample86,0.089368761
Sample87,0.007261241
Sample88,0.10996807
Sample89,0.027726487
Sample90,0.029601981
Sample91,0.026994923
Sample92,1.621422506
Sample93,0.15797055
Sample94,0.004978283
Sample95,0.065202681
Sample96,0.131672317
Sample97,0.202033299
Sample98,0.350984658
Sample99,0.031386891
