SAMPLE,VALUE
Sample1,0.01765937
Sample2,0.000739
Sample3,0.004263938
Sample4,0.003808141
Sample5,0.074647232
Sample6,0.019347037
Sample7,0.001328464
Sample8,0.026768295
Sample9,0.00074
Sample10,0.036926013
Sample11,0.046444616
Sample12,0.004825975
Sample13,0.034990394
Sample14,0.002932227
Sample15,0.005563775
Sample16,0.02793788
Sample17,0.009757875
Sample18,0.027881459
Sample19,0.001184688
Sample20,0.000972
Sample21,0.000411
Sample22,0.00038
Sample23,0
Sample24,0.001770747
Sample25,0
Sample26,0.000485
Sample27,0.001408406
Sample28,0.000244
Sample29,0.00265245
Sample30,0.005499447
Sample31,0.000276
Sample32,0.001413026
Sample33,0.000613
Sample34,0
Sample35,0.000145
Sample36,0.067052997
Sample37,0.0000548
Sample38,0.000487
Sample39,0.004297486
Sample40,0.007996681
Sample41,0.009965502
Sample42,0.000132
Sample43,0.000596
Sample44,0.0000841
Sample45,0.057928231
Sample46,0.002787955
Sample47,0.002976526
Sample48,0.005147357
Sample49,0.001551139
Sample50,0.001266176
Sample51,0.000442
Sample52,0.003225702
Sample53,0.001332529
Sample54,0.005297836
Sample55,0.009684249
Sample56,0.001947805
Sample57,0.002401611
Sample58,0.002456719
Sample59,0.00382143
Sample60,0.0042615
Sample61,0.015754518
Sample62,0.003444627
Sample63,0.002679354
Sample64,0.03581442
Sample65,0.006441035
Sample66,0.03809962
Sample67,0.006903128
Sample68,0.009431714
Sample69,0.016379846
Sample70,0.006221584
Sample71,0.009762113
Sample72,0.006215472
Sample73,0.002396581
Sample74,0.004970055
Sample75,0.003109989
Sample76,0.014977343
Sample77,0.000708
Sample78,0.001257968
Sample79,0.002771945
Sample80,0.007606698
Sample81,0.055447536
Sample82,0.007753032
Sample83,0.006133883
Sample84,0.029643926
Sample85,0.016617855
Sample86,0.027552172
Sample87,0.00151101
Sample88,0.04015688
Sample89,0.008148343
Sample90,0.011182008
Sample91,0.011569253
Sample92,0.035171403
Sample93,0.01945296
Sample94,0.002055254
Sample95,0.022442644
Sample96,0.050461247
Sample97,0.003572298
Sample98,0.00628463
Sample99,0.001364647
