SAMPLE,VALUE
Sample1,0.000348
Sample2,0.000246
Sample3,0
Sample4,0.000224
Sample5,0.000216
Sample6,0
Sample7,0
Sample8,0.000478
Sample9,0
Sample10,0
Sample11,0.000409
Sample12,0.000132
Sample13,0.0000926
Sample14,0.0000652
Sample15,0.0000472
Sample16,0.000927
Sample17,0.000651
Sample18,0
Sample19,0.000125
Sample20,0.0000463
Sample21,0.000137
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0.0000285
Sample27,0
Sample28,0
Sample29,0.000183
Sample30,0
Sample31,0.0000307
Sample32,0.0000725
Sample33,0
Sample34,0
Sample35,0
Sample36,0.003817964
Sample37,0
Sample38,0
Sample39,0.000477
Sample40,0.00025
Sample41,0.004689648
Sample42,0
Sample43,0
Sample44,0
Sample45,0.000412
Sample46,0.000246
Sample47,0.000372
Sample48,0.000475
Sample49,0
Sample50,0.000158
Sample51,0.0000384
Sample52,0
Sample53,0
Sample54,0.001115334
Sample55,0.00044
Sample56,0.000375
Sample57,0.000858
Sample58,0
Sample59,0.0000955
Sample60,0.0051138
Sample61,0.000212
Sample62,0.0000507
Sample63,0.000568
Sample64,0.000341
Sample65,0.000125
Sample66,0.003300349
Sample67,0.000575
Sample68,0.000794
Sample69,0
Sample70,0.000479
Sample71,0.001729995
Sample72,0.000183
Sample73,0.0000978
Sample74,0.000262
Sample75,0.000105
Sample76,0.000354
Sample77,0
Sample78,0
Sample79,0.000317
Sample80,0.000217
Sample81,0
Sample82,0
Sample83,0
Sample84,0.000809
Sample85,0.0000992
Sample86,0.00032
Sample87,0
Sample88,0.000515
Sample89,0
Sample90,0.00013
Sample91,0
Sample92,0.000416
Sample93,0.000104
Sample94,0
Sample95,0.00017
Sample96,0.000394
Sample97,0.000132
Sample98,0.0000796
Sample99,0.000455
