SAMPLE,VALUE
Sample01,0.005681011
Sample02,0.000246
Sample03,0.001243649
Sample04,0.001568058
Sample05,0.00312828
Sample06,0.001527398
Sample07,0
Sample08,0.000751
Sample09,0.000521
Sample10,0.004771339
Sample11,0.002616598
Sample12,0.00122843
Sample13,0.002406747
Sample14,0.0000977
Sample15,0.000566
Sample16,0.000927
Sample17,0.001170945
Sample18,0.003147907
Sample19,0.000312
Sample20,0.000185
Sample21,0.000274
Sample22,0.00038
Sample23,0
Sample24,0.000443
Sample25,0
Sample26,0.0000856
Sample27,0.000828
Sample28,0
Sample29,0.000366
Sample30,0.002393877
Sample31,0.000399
Sample32,0.000797
Sample33,0.000817
Sample34,0
Sample35,0.000181
Sample36,0.009783533
Sample37,0.000164
Sample38,0.000154
Sample39,0.008356223
Sample40,0.012994607
Sample41,0.003517236
Sample42,0.000397
Sample43,0.00038
Sample44,0
Sample45,0.001030751
Sample46,0.001147981
Sample47,0.006077075
Sample48,0.004830597
Sample49,0
Sample50,0.000554
Sample51,0.000768
Sample52,0.009677107
Sample53,0.00075
Sample54,0.007807337
Sample55,0.003521545
Sample56,0.00456985
Sample57,0.022815306
Sample58,0.002365729
Sample59,0.001194197
Sample60,0.001461086
Sample61,0.018297848
Sample62,0.004964315
Sample63,0.017375207
Sample64,0.002387628
Sample65,0.003439387
Sample66,0.005435869
Sample67,0.034228007
Sample68,0.009332433
Sample69,0.00039
Sample70,0.014955731
Sample71,0.026814919
Sample72,0.009048996
Sample73,0.062213297
Sample74,0.01543333
Sample75,0.006061842
Sample76,0.06434054
Sample77,0.000354
Sample78,0.0026037
Sample79,0.056468471
Sample80,0.001231561
Sample81,0.000845
Sample82,0.001398088
Sample83,0.001324361
Sample84,0.000333
Sample85,0.00188501
Sample86,0.000256
Sample87,0.000504
Sample88,0.000309
Sample89,0.0000737
Sample90,0.00065
Sample91,0.001004275
Sample92,0.001664919
Sample93,0.001616734
Sample94,0.0000913
Sample95,0.00017
Sample96,0.009067255
Sample97,0.002778454
Sample98,0.008750751
Sample99,0.009779973
