SAMPLE,VALUE
Sample01,0.144008275
Sample02,0.011085928
Sample03,0.050101269
Sample04,0.069218569
Sample05,0.047139943
Sample06,0.043021702
Sample07,0.000245
Sample08,0.023422258
Sample09,0.004248821
Sample10,0.036096215
Sample11,0.040639039
Sample12,0.012108811
Sample13,0.01920769
Sample14,0.002345782
Sample15,0.011646208
Sample16,0.025686961
Sample17,0.021337219
Sample18,0.016638935
Sample19,0.01533859
Sample20,0.015731884
Sample21,0.010087064
Sample22,0.002408238
Sample23,0.002344
Sample24,0.017338567
Sample25,0.002002884
Sample26,0.002653405
Sample27,0.01582386
Sample28,0.001841577
Sample29,0.020945205
Sample30,0.014945555
Sample31,0.001351151
Sample32,0.006376733
Sample33,0.002179356
Sample34,0.0000294
Sample35,0.000906
Sample36,0.034958235
Sample37,0.000465
Sample38,0.000615
Sample39,0.028291785
Sample40,0.033736
Sample41,0.052758539
Sample42,0.00264663
Sample43,0.002548658
Sample44,0.000533
Sample45,0.027211838
Sample46,0.019515683
Sample47,0.017487092
Sample48,0.025815975
Sample49,0.002326709
Sample50,0.011118607
Sample51,0.002745523
Sample52,0.052784221
Sample53,0.004747136
Sample54,0.049353525
Sample55,0.049008171
Sample56,0.018504146
Sample57,0.040827389
Sample58,0.016469113
Sample59,0.010891076
Sample60,0.036770659
Sample61,0.068034083
Sample62,0.026746514
Sample63,0.059920107
Sample64,0.023194101
Sample65,0.037833261
Sample66,0.155504691
Sample67,0.058820399
Sample68,0.055200349
Sample69,0.019759814
Sample70,0.043431443
Sample71,0.07957976
Sample72,0.024861889
Sample73,0.017069529
Sample74,0.050092927
Sample75,0.024932621
Sample76,0.04546377
Sample77,0.00538856
Sample78,0.005558462
Sample79,0.021937962
Sample80,0.004781353
Sample81,0.119132991
Sample82,0.017793843
Sample83,0.254068228
Sample84,0.028121284
Sample85,0.047174865
Sample86,0.018666437
Sample87,0.006799543
Sample88,0.048806054
Sample89,0.005419938
Sample90,0.007367989
Sample91,0.004579496
Sample92,0.03850124
Sample93,0.019713723
Sample94,0.000731
Sample95,0.027203205
Sample96,0.043562249
Sample97,0.022624554
Sample98,0.033571062
Sample99,0.044351042
