SAMPLE,VALUE
Sample01,0.031540331
Sample02,0.000197
Sample03,0.000355
Sample04,0.000224
Sample05,0.011002916
Sample06,0.000509
Sample07,0
Sample08,0.000273
Sample09,0.000137
Sample10,0.00217822
Sample11,0.000654
Sample12,0
Sample13,0.000185
Sample14,0.0000977
Sample15,0.002121779
Sample16,0.024362891
Sample17,0.00026
Sample18,0.00045
Sample19,0
Sample20,0.000278
Sample21,0.0000913
Sample22,0
Sample23,0
Sample24,0.001475623
Sample25,0
Sample26,0
Sample27,0.0000828
Sample28,0
Sample29,0.000274
Sample30,0.000582
Sample31,0.000154
Sample32,0.000254
Sample33,0
Sample34,0
Sample35,0
Sample36,0.006204192
Sample37,0.0000274
Sample38,0
Sample39,0.000477
Sample40,0
Sample41,0.003517236
Sample42,0.003440619
Sample43,0
Sample44,0
Sample45,0.002267653
Sample46,0
Sample47,0.000248
Sample48,0.0000792
Sample49,0
Sample50,0.000158
Sample51,0.0000384
Sample52,0.00088
Sample53,0.000583
Sample54,0.001115334
Sample55,0.000293
Sample56,0
Sample57,0
Sample58,0.000182
Sample59,0.000573
Sample60,0
Sample61,0.0000706
Sample62,0.00076
Sample63,0.000162
Sample64,0
Sample65,0.002126167
Sample66,0.007765528
Sample67,0.004602085
Sample68,0.000199
Sample69,0
Sample70,0.000598
Sample71,0.0140871
Sample72,0.000366
Sample73,0.0000978
Sample74,0.000523
Sample75,0.000158
Sample76,0.00062
Sample77,0.000433
Sample78,0.0000293
Sample79,0
Sample80,0.0000724
Sample81,0
Sample82,0.000508
Sample83,0.052068304
Sample84,0.000571
Sample85,0
Sample86,0.000128
Sample87,0
Sample88,0.001853394
Sample89,0
Sample90,0
Sample91,0.000121
Sample92,0
Sample93,0
Sample94,0.000137
Sample95,0
Sample96,0
Sample97,0.000529
Sample98,0.000159
Sample99,0
