SAMPLE,VALUE
Sample01,0.001849008
Sample02,0.001330311
Sample03,0.006751235
Sample04,0.007392274
Sample05,0.00248105
Sample06,0.001654681
Sample07,0
Sample08,0.001707162
Sample09,0.000192
Sample10,0.002904293
Sample11,0.001144762
Sample12,0.000351
Sample13,0.000555
Sample14,0.000163
Sample15,0.000849
Sample16,0.192652205
Sample17,0.000781
Sample18,0.000899
Sample19,0.002369376
Sample20,0.002822485
Sample21,0.001323642
Sample22,0.000507
Sample23,0.000491
Sample24,0.00132806
Sample25,0
Sample26,0.000827
Sample27,0.002651118
Sample28,0.000222
Sample29,0.0031555
Sample30,0.001229288
Sample31,0.0000307
Sample32,0
Sample33,0
Sample34,0
Sample35,0
Sample36,0.000954
Sample37,0.0000274
Sample38,0.0000256
Sample39,0.000477
Sample40,0
Sample41,0
Sample42,0
Sample43,0.000108
Sample44,0
Sample45,0.000412
Sample46,0.000328
Sample47,0.000124
Sample48,0.0000792
Sample49,0
Sample50,0.000317
Sample51,0.0000192
Sample52,0.011143336
Sample53,0.0000833
Sample54,0.000279
Sample55,0.000587
Sample56,0.010338349
Sample57,0.000172
Sample58,0.000455
Sample59,0.001241965
Sample60,0.000365
Sample61,0.000424
Sample62,0.000203
Sample63,0.000406
Sample64,0.001705449
Sample65,0.000688
Sample66,0.000388
Sample67,0.001294336
Sample68,0.000993
Sample69,0.00039
Sample70,0.00012
Sample71,0.000247
Sample72,0.000457
Sample73,0.000147
Sample74,0.000392
Sample75,0.000158
Sample76,0.000354
Sample77,0.0000393
Sample78,0.000234
Sample79,0.001029579
Sample80,0.0000724
Sample81,0.002640359
Sample82,0.003050373
Sample83,0.020632152
Sample84,0.000285
Sample85,0.000248
Sample86,0.000959
Sample87,0.000252
Sample88,0.00113263
Sample89,0
Sample90,0.0000433
Sample91,0
Sample92,0.115295606
Sample93,0
Sample94,0
Sample95,0
Sample96,0
Sample97,0.000265
Sample98,0.000636
Sample99,0.005231149
