SAMPLE,VALUE
Sample1,0.0000268
Sample2,0
Sample3,0
Sample4,0
Sample5,0.000216
Sample6,0
Sample7,0.0000204
Sample8,0
Sample9,0.0000274
Sample10,0.000207
Sample11,0
Sample12,0
Sample13,0
Sample14,0
Sample15,0.0000472
Sample16,0
Sample17,0
Sample18,0.000899
Sample19,0
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0.001940981
Sample31,0.000338
Sample32,0.000978
Sample33,0.000409
Sample34,0.0000294
Sample35,0.000362
Sample36,0
Sample37,0.000301
Sample38,0.0000513
Sample39,0.003700613
Sample40,0.004498133
Sample41,0.020810313
Sample42,0.000132
Sample43,0.000217
Sample44,0
Sample45,0.000206
Sample46,0.002131965
Sample47,0.002976526
Sample48,0.006810349
Sample49,0
Sample50,0.001028768
Sample51,0.000538
Sample52,0
Sample53,0.001415812
Sample54,0.009759172
Sample55,0.004842125
Sample56,0.003371201
Sample57,0.00514631
Sample58,0.003002656
Sample59,0.00224509
Sample60,0.002069872
Sample61,0.001412961
Sample62,0.001367719
Sample63,0.003004125
Sample64,0
Sample65,0.002001098
Sample66,0.001553106
Sample67,0.0094918
Sample68,0.00575831
Sample69,0
Sample70,0.004307251
Sample71,0.015569953
Sample72,0.006581088
Sample73,0.00283677
Sample74,0.007847456
Sample75,0.003004565
Sample76,0.0053174
Sample77,0.000472
Sample78,0.000995
Sample79,0.003563929
Sample80,0
Sample81,0
Sample82,0.006354944
Sample83,0
Sample84,0
Sample85,0
Sample86,0
Sample87,0
Sample88,0
Sample89,0
Sample90,0
Sample91,0
Sample92,0
Sample93,0.0000522
Sample94,0
Sample95,0
Sample96,0
Sample97,0.00198461
Sample98,0.005170898
Sample99,0
