SAMPLE,VALUE
Sample01,0.007128061
Sample02,0.000197
Sample03,0.000178
Sample04,0.000448
Sample05,0.004962099
Sample06,0.000509
Sample07,0
Sample08,0.000137
Sample09,0.0000548
Sample10,0.003734091
Sample11,0.000818
Sample12,0.0000877
Sample13,0.0000463
Sample14,0
Sample15,0.000377
Sample16,0.000927
Sample17,0.00026
Sample18,0.001349103
Sample19,0.0000624
Sample20,0.0000463
Sample21,0.0000913
Sample22,0
Sample23,0
Sample24,0.000148
Sample25,0
Sample26,0
Sample27,0.0000828
Sample28,0
Sample29,0.0000915
Sample30,0.0000647
Sample31,0
Sample32,0.0000362
Sample33,0.0000681
Sample34,0
Sample35,0
Sample36,0.002147605
Sample37,0
Sample38,0
Sample39,0.000239
Sample40,0.00075
Sample41,0.000586
Sample42,0
Sample43,0
Sample44,0
Sample45,0.000206
Sample46,0.000492
Sample47,0.000372
Sample48,0.000317
Sample49,0
Sample50,0.000356
Sample51,0.0000576
Sample52,0.001466228
Sample53,0.0000833
Sample54,0.000279
Sample55,0.000293
Sample56,0.000824
Sample57,0.000515
Sample58,0.000182
Sample59,0
Sample60,0.000365
Sample61,0
Sample62,0.0000507
Sample63,0.003328895
Sample64,0.000341
Sample65,0.000375
Sample66,0.00320328
Sample67,0.003451564
Sample68,0.000794
Sample69,0.00013
Sample70,0.00143575
Sample71,0.000618
Sample72,0.001188252
Sample73,0.000978
Sample74,0.005362428
Sample75,0.000843
Sample76,0.00451979
Sample77,0.00059
Sample78,0.000644
Sample79,0.001385972
Sample80,0
Sample81,0.035275194
Sample82,0.000381
Sample83,0.000349
Sample84,0.002331545
Sample85,0.0000496
Sample86,0
Sample87,0.000042
Sample88,0.000103
Sample89,0
Sample90,0.0000433
Sample91,0
Sample92,0.000208
Sample93,0.000209
Sample94,0.0000457
Sample95,0.00017
Sample96,0.004533628
Sample97,0
Sample98,0.000716
Sample99,0.000455
