SAMPLE,VALUE
Sample01,0.0000268
Sample02,0
Sample03,0.000355
Sample04,0
Sample05,0.000108
Sample06,0.000509
Sample07,0
Sample08,0.000137
Sample09,0.00011
Sample10,0.000622
Sample11,0
Sample12,0.0000439
Sample13,0.000463
Sample14,0.0000652
Sample15,0.000141
Sample16,0.000265
Sample17,0.00013
Sample18,0
Sample19,0.000187
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0.0000457
Sample30,0.000129
Sample31,0
Sample32,0
Sample33,0
Sample34,0
Sample35,0
Sample36,0.000239
Sample37,0.0000548
Sample38,0
Sample39,0.001193746
Sample40,0.0005
Sample41,0
Sample42,0
Sample43,0.000488
Sample44,0
Sample45,0.000206
Sample46,0
Sample47,0.000372
Sample48,0.000317
Sample49,0
Sample50,0.001028768
Sample51,0
Sample52,0
Sample53,0
Sample54,0
Sample55,0
Sample56,0.00015
Sample57,0
Sample58,0
Sample59,0
Sample60,0
Sample61,0
Sample62,0.006585316
Sample63,0.000487
Sample64,0
Sample65,0.002501373
Sample66,0.000291
Sample67,0.001150521
Sample68,0.001787062
Sample69,0.00013
Sample70,0
Sample71,0
Sample72,0.002924928
Sample73,0
Sample74,0.000523
Sample75,0.000105
Sample76,0.000266
Sample77,0.0000787
Sample78,0.0000585
Sample79,0.000158
Sample80,0.000471
Sample81,0.000211
Sample82,0
Sample83,0
Sample84,0
Sample85,0
Sample86,0
Sample87,0.000126
Sample88,0.000309
Sample89,0
Sample90,0.000217
Sample91,0.000121
Sample92,0
Sample93,0.0000522
Sample94,0
Sample95,0.000595
Sample96,0.000394
Sample97,0.000132
Sample98,0
Sample99,0
