SAMPLE,VALUE
Sample01,0.0057882
Sample02,0
Sample03,0.000178
Sample04,0
Sample05,0.000431
Sample06,0.000382
Sample07,0
Sample08,0
Sample09,0
Sample10,0.001555871
Sample11,0
Sample12,0.000219
Sample13,0.000231
Sample14,0.0000652
Sample15,0.0000943
Sample16,0.00053
Sample17,0
Sample18,0
Sample19,0.000249
Sample20,0.0000463
Sample21,0.000137
Sample22,0
Sample23,0
Sample24,0.0000738
Sample25,0
Sample26,0.0000285
Sample27,0
Sample28,0.0000222
Sample29,0.000137
Sample30,0.000776
Sample31,0.0000614
Sample32,0.000326
Sample33,0.0000681
Sample34,0
Sample35,0.000145
Sample36,0.000119
Sample37,0
Sample38,0.0000513
Sample39,0.000477
Sample40,0.001499378
Sample41,0.00293103
Sample42,0
Sample43,0
Sample44,0
Sample45,0.000412
Sample46,0.000164
Sample47,0.002356417
Sample48,0.003009224
Sample49,0
Sample50,0.000435
Sample51,0.000096
Sample52,0.001172983
Sample53,0
Sample54,0.001673001
Sample55,0.003815007
Sample56,0.000524
Sample57,0.000686
Sample58,0.001000885
Sample59,0.001194197
Sample60,0.000609
Sample61,0.000565
Sample62,0.000405
Sample63,0.001786236
Sample64,0
Sample65,0.001063083
Sample66,0.004222506
Sample67,0.002444858
Sample68,0.001985624
Sample69,0.00013
Sample70,0.000957
Sample71,0.003707132
Sample72,0.002102292
Sample73,0.001076016
Sample74,0.003792937
Sample75,0.001001522
Sample76,0.00132935
Sample77,0.000629
Sample78,0.000176
Sample79,0.001148377
Sample80,0
Sample81,0.000106
Sample82,0
Sample83,0
Sample84,0
Sample85,0.000397
Sample86,0
Sample87,0.000042
Sample88,0.000515
Sample89,0.000258
Sample90,0.0000433
Sample91,0.0000803
Sample92,0.001456804
Sample93,0.000209
Sample94,0
Sample95,0.000935
Sample96,0.000788
Sample97,0.000794
Sample98,0.003341196
Sample99,0.00091
