SAMPLE,VALUE
Sample01,0.002116981
Sample02,0.000148
Sample03,0.000355
Sample04,0.000448
Sample05,0
Sample06,0.000127
Sample07,0
Sample08,0
Sample09,0
Sample10,0.000207
Sample11,0.000572
Sample12,0
Sample13,0.000185
Sample14,0.0000326
Sample15,0.000141
Sample16,0
Sample17,0.00039
Sample18,0
Sample19,0
Sample20,0.0000463
Sample21,0
Sample22,0
Sample23,0
Sample24,0.000369
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0.000259
Sample31,0
Sample32,0
Sample33,0
Sample34,0
Sample35,0
Sample36,0.000477
Sample37,0
Sample38,0.0000513
Sample39,0
Sample40,0.00025
Sample41,0
Sample42,0
Sample43,0
Sample44,0
Sample45,0.000206
Sample46,0.000164
Sample47,0.000124
Sample48,0.000238
Sample49,0
Sample50,0.0000396
Sample51,0.0000192
Sample52,0
Sample53,0
Sample54,0.000837
Sample55,0.000293
Sample56,0.00015
Sample57,0
Sample58,0.000455
Sample59,0.000143
Sample60,0.000122
Sample61,0.000848
Sample62,0.000608
Sample63,0.000244
Sample64,0
Sample65,0
Sample66,0.000243
Sample67,0
Sample68,0.000397
Sample69,0.00078
Sample70,0.001076813
Sample71,0.000741
Sample72,0.000366
Sample73,0.000147
Sample74,0
Sample75,0
Sample76,0.000798
Sample77,0
Sample78,0.0000585
Sample79,0.000119
Sample80,0
Sample81,0.000845
Sample82,0
Sample83,0.013940644
Sample84,0.000143
Sample85,0.001438561
Sample86,0
Sample87,0
Sample88,0.000103
Sample89,0.000516
Sample90,0
Sample91,0
Sample92,0.001248689
Sample93,0.0000522
Sample94,0
Sample95,0
Sample96,0.000394
Sample97,0
Sample98,0.000159
Sample99,0
