SAMPLE,VALUE
Sample01,0.003751611
Sample02,0.000148
Sample03,0.000355
Sample04,0
Sample05,0.000755
Sample06,0.000764
Sample07,0
Sample08,0.000205
Sample09,0
Sample10,0.001452147
Sample11,0.000491
Sample12,0
Sample13,0.000324
Sample14,0
Sample15,0.0000472
Sample16,0.000662
Sample17,0.000781
Sample18,0
Sample19,0.0000624
Sample20,0.000231
Sample21,0.0000456
Sample22,0.000127
Sample23,0
Sample24,0.00132806
Sample25,0
Sample26,0.0000856
Sample27,0.000331
Sample28,0
Sample29,0.000412
Sample30,0.000129
Sample31,0.0000307
Sample32,0.0000725
Sample33,0.0000341
Sample34,0
Sample35,0.0000362
Sample36,0.000716
Sample37,0
Sample38,0
Sample39,0.000955
Sample40,0.002498963
Sample41,0.001465515
Sample42,0
Sample43,0.0000542
Sample44,0
Sample45,0.000412
Sample46,0.000082
Sample47,0.000496
Sample48,0.001187852
Sample49,0
Sample50,0.000554
Sample51,0.000422
Sample52,0
Sample53,0.00025
Sample54,0.000279
Sample55,0.000734
Sample56,0.000674
Sample57,0.004460135
Sample58,0.000455
Sample59,0
Sample60,0.000122
Sample61,0.005157309
Sample62,0.000557
Sample63,0.007713293
Sample64,0
Sample65,0.001438289
Sample66,0.00106776
Sample67,0.002876303
Sample68,0.001787062
Sample69,0.00052
Sample70,0.00143575
Sample71,0.003336418
Sample72,0.000823
Sample73,0.000293
Sample74,0.001177118
Sample75,0.000685
Sample76,0.000886
Sample77,0.0000787
Sample78,0.000322
Sample79,0.000515
Sample80,0.000109
Sample81,0.000317
Sample82,0.000127
Sample83,0.000418
Sample84,0.000666
Sample85,0.000248
Sample86,0.0000639
Sample87,0.000042
Sample88,0.000515
Sample89,0.000147
Sample90,0.0000433
Sample91,0.000362
Sample92,0.000208
Sample93,0.000417
Sample94,0.0000913
Sample95,0.00034
Sample96,0.000591
Sample97,0.000662
Sample98,0.000796
Sample99,0.001137206
