SAMPLE,VALUE
Sample1,0.009325434
Sample2,0.000542
Sample3,0.000888
Sample4,0.001120042
Sample5,0.003559767
Sample6,0.009928085
Sample7,0
Sample8,0.001707162
Sample9,0.0000274
Sample10,0.003008018
Sample11,0.006050883
Sample12,0.001535538
Sample13,0.001434791
Sample14,0.000326
Sample15,0.001131615
Sample16,0.002515733
Sample17,0.003252625
Sample18,0.002248505
Sample19,0.000312
Sample20,0.000416
Sample21,0.000183
Sample22,0
Sample23,0.000164
Sample24,0.000959
Sample25,0
Sample26,0.000143
Sample27,0.002236881
Sample28,0.0000222
Sample29,0.000595
Sample30,0.000712
Sample31,0.0000307
Sample32,0.000254
Sample33,0.00017
Sample34,0
Sample35,0
Sample36,0.001193114
Sample37,0
Sample38,0.0000769
Sample39,0.001432495
Sample40,0.001
Sample41,0.003517236
Sample42,0.000132
Sample43,0.0000542
Sample44,0
Sample45,0.003298405
Sample46,0.002131965
Sample47,0.000248
Sample48,0.000554
Sample49,0
Sample50,0.00237408
Sample51,0.0000192
Sample52,0.00088
Sample53,0.00025
Sample54,0.000837
Sample55,0.006015973
Sample56,0.0003
Sample57,0.003945504
Sample58,0.000273
Sample59,0.00086
Sample60,0.000487
Sample61,0.004592124
Sample62,0.001165094
Sample63,0.003410087
Sample64,0.003410897
Sample65,0.003251784
Sample66,0.004562247
Sample67,0.002732488
Sample68,0.002084905
Sample69,0.003249969
Sample70,0.004785834
Sample71,0.004077845
Sample72,0.001005444
Sample73,0.000929
Sample74,0.000916
Sample75,0.000791
Sample76,0.00319044
Sample77,0.0000787
Sample78,0.000322
Sample79,0.001425572
Sample80,0.000398
Sample81,0.001584215
Sample82,0.001270989
Sample83,0.001115251
Sample84,0.000619
Sample85,0.000843
Sample86,0.001789932
Sample87,0.000504
Sample88,0.000515
Sample89,0.000332
Sample90,0.000477
Sample91,0.000161
Sample92,0.007284018
Sample93,0.000626
Sample94,0.0000913
Sample95,0.00238028
Sample96,0.000986
Sample97,0.000926
Sample98,0.001272836
Sample99,0.001592089
