SAMPLE,VALUE
Sample01,0.000134
Sample02,0
Sample03,0
Sample04,0
Sample05,0.000324
Sample06,0.000255
Sample07,0
Sample08,0
Sample09,0
Sample10,0.000104
Sample11,0.0000818
Sample12,0
Sample13,0.0000463
Sample14,0
Sample15,0
Sample16,0.000397
Sample17,0.00026
Sample18,0
Sample19,0
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0.0002
Sample27,0.0000828
Sample28,0
Sample29,0
Sample30,0.000259
Sample31,0
Sample32,0.000181
Sample33,0
Sample34,0
Sample35,0.0000725
Sample36,0.000119
Sample37,0
Sample38,0.0000256
Sample39,0.000955
Sample40,0.001249481
Sample41,0.002051721
Sample42,0.000132
Sample43,0
Sample44,0
Sample45,0
Sample46,0.000656
Sample47,0.000248
Sample48,0.000554
Sample49,0
Sample50,0.0000791
Sample51,0.000096
Sample52,0
Sample53,0
Sample54,0.000558
Sample55,0.000293
Sample56,0.000225
Sample57,0.001029262
Sample58,0.000091
Sample59,0.000287
Sample60,0.000487
Sample61,0.000141
Sample62,0.000355
Sample63,0.000244
Sample64,0
Sample65,0.000125
Sample66,0.000291
Sample67,0.000719
Sample68,0.001389937
Sample69,0
Sample70,0.000718
Sample71,0.002224279
Sample72,0.000366
Sample73,0.000293
Sample74,0.000916
Sample75,0.000105
Sample76,0.001152103
Sample77,0.000236
Sample78,0.000176
Sample79,0.000554
Sample80,0.0000362
Sample81,0
Sample82,0
Sample83,0.0000697
Sample84,0
Sample85,0
Sample86,0
Sample87,0.000042
Sample88,0
Sample89,0.0000369
Sample90,0
Sample91,0
Sample92,0
Sample93,0.0000522
Sample94,0
Sample95,0
Sample96,0
Sample97,0.000265
Sample98,0.000398
Sample99,0.000227
