SAMPLE,VALUE
Sample1,0.001581036
Sample2,0
Sample3,0
Sample4,0.000448
Sample5,0.000431
Sample6,0.000891
Sample7,0
Sample8,0.000205
Sample9,0.00011
Sample10,0.001244697
Sample11,0.000899
Sample12,0.0000439
Sample13,0
Sample14,0.000228
Sample15,0.000189
Sample16,0.000265
Sample17,0.00039
Sample18,0
Sample19,0
Sample20,0.000139
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0.0000571
Sample27,0.000249
Sample28,0
Sample29,0
Sample30,0.001358687
Sample31,0.0000307
Sample32,0.0000725
Sample33,0.0000341
Sample34,0
Sample35,0
Sample36,0.000597
Sample37,0
Sample38,0.0000513
Sample39,0.000119
Sample40,0.0005
Sample41,0.000586
Sample42,0.000132
Sample43,0
Sample44,0
Sample45,0.000206
Sample46,0.000984
Sample47,0
Sample48,0.0000792
Sample49,0
Sample50,0
Sample51,0.0000192
Sample52,0
Sample53,0.00075
Sample54,0.001115334
Sample55,0.001467311
Sample56,0.0000749
Sample57,0
Sample58,0
Sample59,0.000143
Sample60,0.000487
Sample61,0.0000706
Sample62,0.020718417
Sample63,0.000487
Sample64,0.000682
Sample65,0.001000549
Sample66,0.000679
Sample67,0
Sample68,0
Sample69,0.00026
Sample70,0.000239
Sample71,0.000371
Sample72,0.0000914
Sample73,0.0000978
Sample74,0
Sample75,0.0000527
Sample76,0
Sample77,0
Sample78,0.000117
Sample79,0
Sample80,0
Sample81,0.000106
Sample82,0
Sample83,0.037430628
Sample84,0.000238
Sample85,0.000248
Sample86,0
Sample87,0.0000839
Sample88,0.000618
Sample89,0
Sample90,0.000173
Sample91,0.0000402
Sample92,0.015816726
Sample93,0.000365
Sample94,0
Sample95,0.000085
Sample96,0
Sample97,0.000132
Sample98,0.000318
Sample99,0
