SAMPLE,VALUE
Sample1,0.007476425
Sample2,0.000296
Sample3,0.001421313
Sample4,0.003136116
Sample5,0.00312828
Sample6,0.001527398
Sample7,0
Sample8,0.000751
Sample9,0.000521
Sample10,0.004875064
Sample11,0.003025442
Sample12,0.001272303
Sample13,0.002499314
Sample14,0.0000977
Sample15,0.000566
Sample16,0.000927
Sample17,0.001170945
Sample18,0.003147907
Sample19,0.000312
Sample20,0.00037
Sample21,0.000319
Sample22,0.00038
Sample23,0
Sample24,0.00059
Sample25,0
Sample26,0.0000856
Sample27,0.000828
Sample28,0
Sample29,0.000366
Sample30,0.002587975
Sample31,0.000399
Sample32,0.000797
Sample33,0.00125994
Sample34,0
Sample35,0.000181
Sample36,0.009902845
Sample37,0.000274
Sample38,0.000154
Sample39,0.008356223
Sample40,0.012994607
Sample41,0.003517236
Sample42,0.000529
Sample43,0.00038
Sample44,0
Sample45,0.001030751
Sample46,0.001311979
Sample47,0.008557513
Sample48,0.005068167
Sample49,0
Sample50,0.000554
Sample51,0.000845
Sample52,0.010263599
Sample53,0.00075
Sample54,0.007807337
Sample55,0.003521545
Sample56,0.00456985
Sample57,0.022815306
Sample58,0.002547708
Sample59,0.001289733
Sample60,0.002069872
Sample61,0.019993401
Sample62,0.004964315
Sample63,0.020785294
Sample64,0.002387628
Sample65,0.004189799
Sample66,0.006649233
Sample67,0.039692983
Sample68,0.012807275
Sample69,0.00039
Sample70,0.019621919
Sample71,0.029780624
Sample72,0.01325358
Sample73,0.064756608
Sample74,0.021449713
Sample75,0.008275733
Sample76,0.070987291
Sample77,0.000354
Sample78,0.003481352
Sample79,0.058210836
Sample80,0.00137645
Sample81,0.002323516
Sample82,0.001398088
Sample83,0.001324361
Sample84,0.000333
Sample85,0.00188501
Sample86,0.000256
Sample87,0.000588
Sample88,0.000309
Sample89,0.0000737
Sample90,0.00065
Sample91,0.001044446
Sample92,0.001873033
Sample93,0.001721039
Sample94,0.0000913
Sample95,0.00017
Sample96,0.009067255
Sample97,0.002778454
Sample98,0.009387169
Sample99,0.009779973
