SAMPLE,VALUE
Sample01,0.009995364
Sample02,0.0000985
Sample03,0.000711
Sample04,0.000672
Sample05,0.001078717
Sample06,0.001018265
Sample07,0.0000818
Sample08,0.001707162
Sample09,0
Sample10,0.000726
Sample11,0.000899
Sample12,0.000439
Sample13,0.0000926
Sample14,0.000163
Sample15,0.004526461
Sample16,0.001721291
Sample17,0.000651
Sample18,0
Sample19,0.0000624
Sample20,0.000324
Sample21,0.0000913
Sample22,0.00038
Sample23,0.003815814
Sample24,0.00059
Sample25,0
Sample26,0.000228
Sample27,0.000249
Sample28,0.0000666
Sample29,0.000686
Sample30,0.000841
Sample31,0
Sample32,0.000217
Sample33,0
Sample34,0
Sample35,0.0000362
Sample36,0.000835
Sample37,0.0000548
Sample38,0
Sample39,0.000358
Sample40,0.00025
Sample41,0.000879
Sample42,0
Sample43,0
Sample44,0
Sample45,0
Sample46,0.006231899
Sample47,0.000372
Sample48,0
Sample49,0
Sample50,0.000158
Sample51,0.0000384
Sample52,0.001172983
Sample53,0.000333
Sample54,0.002788335
Sample55,0.000587
Sample56,0.0003
Sample57,0.001029262
Sample58,0.000182
Sample59,0.000908
Sample60,0.000244
Sample61,0.000777
Sample62,0.001013126
Sample63,0.001542659
Sample64,0
Sample65,0.002001098
Sample66,0.002281124
Sample67,0.003595379
Sample68,0.000794
Sample69,0
Sample70,0.000479
Sample71,0.001482853
Sample72,0.0022851
Sample73,0.002298762
Sample74,0.016610448
Sample75,0.000264
Sample76,0.00132935
Sample77,0.0000787
Sample78,0.000293
Sample79,0.000792
Sample80,0
Sample81,0.000739
Sample82,0.000254
Sample83,0
Sample84,0
Sample85,0.000347
Sample86,0
Sample87,0.0000839
Sample88,0.000412
Sample89,0
Sample90,0
Sample91,0.0000402
Sample92,0
Sample93,0.000522
Sample94,0
Sample95,0
Sample96,0.000591
Sample97,0.000397
Sample98,0.000716
Sample99,0.000455
