SAMPLE,VALUE
Sample01,0.0019294
Sample02,0.0000985
Sample03,0.001421313
Sample04,0.002464091
Sample05,0.000863
Sample06,0.001400115
Sample07,0.0000204
Sample08,0.004916626
Sample09,0
Sample10,0.000415
Sample11,0.003597822
Sample12,0.00057
Sample13,0.000694
Sample14,0.0000652
Sample15,0.00033
Sample16,0.001456477
Sample17,0.00026
Sample18,0.000899
Sample19,0.000374
Sample20,0.001619459
Sample21,0.0000456
Sample22,0
Sample23,0.0000545
Sample24,0.000148
Sample25,0
Sample26,0
Sample27,0.000166
Sample28,0
Sample29,0.000137
Sample30,0.000453
Sample31,0
Sample32,0.000435
Sample33,0
Sample34,0
Sample35,0.0000362
Sample36,0.001670359
Sample37,0.0000548
Sample38,0
Sample39,0.000477
Sample40,0.00075
Sample41,0.001172412
Sample42,0
Sample43,0.0000542
Sample44,0
Sample45,0.000206
Sample46,0.001803971
Sample47,0.00062
Sample48,0.001821372
Sample49,0
Sample50,0.000396
Sample51,0.000269
Sample52,0.000293
Sample53,0.000916
Sample54,0.000279
Sample55,0.000293
Sample56,0.000524
Sample57,0.000858
Sample58,0.000182
Sample59,0.000143
Sample60,0.000122
Sample61,0.000283
Sample62,0.000253
Sample63,0.001380273
Sample64,0
Sample65,0.004002196
Sample66,0.000971
Sample67,0.001725782
Sample68,0.001092093
Sample69,0.00026
Sample70,0.002632209
Sample71,0.002224279
Sample72,0.001005444
Sample73,0.000685
Sample74,0.001177118
Sample75,0.000633
Sample76,0.003899427
Sample77,0.000157
Sample78,0.000263
Sample79,0.000871
Sample80,0.000254
Sample81,0.000106
Sample82,0.000508
Sample83,0.000418
Sample84,0.000238
Sample85,0.000198
Sample86,0.011570634
Sample87,0.000126
Sample88,0.000412
Sample89,0.000147
Sample90,0.0000433
Sample91,0.000161
Sample92,0.177938165
Sample93,0.002659788
Sample94,0
Sample95,0.00068
Sample96,0.004730742
Sample97,0.001190766
Sample98,0.001829702
Sample99,0.00091
