SAMPLE,VALUE
Sample01,0.009861378
Sample02,0.000936
Sample03,0.00390861
Sample04,0.006272233
Sample05,0.000539
Sample06,0.001145548
Sample07,0.0000204
Sample08,0.002458313
Sample09,0
Sample10,0
Sample11,0.000818
Sample12,0.0000877
Sample13,0.000185
Sample14,0
Sample15,0.000613
Sample16,0.00053
Sample17,0.00052
Sample18,0
Sample19,0.006422255
Sample20,0.001989621
Sample21,0.000776
Sample22,0.0000634
Sample23,0.000273
Sample24,0.000738
Sample25,0
Sample26,0.000285
Sample27,0.001739796
Sample28,0.000155
Sample29,0.002469522
Sample30,0.001488086
Sample31,0.000184
Sample32,0.000543
Sample33,0.000204
Sample34,0
Sample35,0.000109
Sample36,0.003698653
Sample37,0.0000821
Sample38,0.0000256
Sample39,0.005610607
Sample40,0.002998756
Sample41,0.004396545
Sample42,0.001323315
Sample43,0.000813
Sample44,0.0000561
Sample45,0.002886104
Sample46,0.000984
Sample47,0.002852504
Sample48,0.002375703
Sample49,0
Sample50,0.00087
Sample51,0.000557
Sample52,0.002932457
Sample53,0.00025
Sample54,0.004740169
Sample55,0.00278789
Sample56,0.017605159
Sample57,0.00514631
Sample58,0.004003541
Sample59,0.001241965
Sample60,0.003896229
Sample61,0.007629991
Sample62,0.005876128
Sample63,0.007956871
Sample64,0.000682
Sample65,0.003939662
Sample66,0.004610782
Sample67,0.009347985
Sample68,0.005559747
Sample69,0.00039
Sample70,0.010169897
Sample71,0.014457813
Sample72,0.002833524
Sample73,0.00269004
Sample74,0.004970055
Sample75,0.004585916
Sample76,0.005228777
Sample77,0.000826
Sample78,0.000731
Sample79,0.002613548
Sample80,0.001122893
Sample81,0.000317
Sample82,0.000381
Sample83,0.000349
Sample84,0.002188797
Sample85,0.002232249
Sample86,0.0000639
Sample87,0.000252
Sample88,0.00453052
Sample89,0.005014365
Sample90,0.00052
Sample91,0.002209406
Sample92,0.003329837
Sample93,0.002607635
Sample94,0
Sample95,0.004420521
Sample96,0.003942285
Sample97,0.007409211
Sample98,0.003898062
Sample99,0.002046971
