SAMPLE,VALUE
Sample01,0.000241
Sample02,0
Sample03,0
Sample04,0
Sample05,0.000108
Sample06,0.000255
Sample07,0.0000204
Sample08,0.0000683
Sample09,0
Sample10,0.00083
Sample11,0
Sample12,0
Sample13,0.0000926
Sample14,0.0000326
Sample15,0.0000472
Sample16,0.000132
Sample17,0
Sample18,0.000899
Sample19,0
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0.011581188
Sample31,0.003040091
Sample32,0.006883973
Sample33,0.001906936
Sample34,0.0000882
Sample35,0.001376929
Sample36,0.000239
Sample37,0.000684
Sample38,0.00059
Sample39,0.025188045
Sample40,0.03573517
Sample41,0.081189529
Sample42,0.001455646
Sample43,0.001789483
Sample44,0.00014
Sample45,0
Sample46,0.0122998
Sample47,0.024060255
Sample48,0.032388754
Sample49,0
Sample50,0.008507119
Sample51,0.004607871
Sample52,0
Sample53,0.007412195
Sample54,0.062179864
Sample55,0.046513744
Sample56,0.021201106
Sample57,0.038597322
Sample58,0.019744738
Sample59,0.01170313
Sample60,0.020576958
Sample61,0.008901656
Sample62,0.008560911
Sample63,0.016482089
Sample64,0
Sample65,0.016008785
Sample66,0.012521913
Sample67,0.058820399
Sample68,0.040308169
Sample69,0
Sample70,0.04295286
Sample71,0.067222654
Sample72,0.027604009
Sample73,0.017998815
Sample74,0.045776826
Sample75,0.018501797
Sample76,0.03642419
Sample77,0.007433853
Sample78,0.005909522
Sample79,0.02249235
Sample80,0
Sample81,0
Sample82,0
Sample83,0
Sample84,0.0000476
Sample85,0
Sample86,0.000128
Sample87,0.000042
Sample88,0
Sample89,0
Sample90,0
Sample91,0
Sample92,0.000208
Sample93,0.000104
Sample94,0
Sample95,0
Sample96,0
Sample97,0.02183071
Sample98,0.036912258
Sample99,0.000227
