SAMPLE,VALUE
Sample01,0.000643
Sample02,0
Sample03,0
Sample04,0.000448
Sample05,0.001078717
Sample06,0.000255
Sample07,0
Sample08,0.000205
Sample09,0
Sample10,0.000207
Sample11,0.000818
Sample12,0.000351
Sample13,0.000741
Sample14,0.000163
Sample15,0.001084465
Sample16,0.156240276
Sample17,0.00052
Sample18,0
Sample19,0
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0.001293987
Sample31,0.0000307
Sample32,0.0000725
Sample33,0
Sample34,0
Sample35,0
Sample36,0.000358
Sample37,0
Sample38,0
Sample39,0.000597
Sample40,0
Sample41,0
Sample42,0
Sample43,0
Sample44,0
Sample45,0.000618
Sample46,0.003361945
Sample47,0.000248
Sample48,0.000158
Sample49,0
Sample50,0.000277
Sample51,0.0000192
Sample52,0.004105439
Sample53,0.007079062
Sample54,0
Sample55,0.00088
Sample56,0.000225
Sample57,0.019555976
Sample58,0.000637
Sample59,0.000287
Sample60,0.000244
Sample61,0.000495
Sample62,0.072337164
Sample63,0.000162
Sample64,0.000682
Sample65,0.001000549
Sample66,0.000728
Sample67,0
Sample68,0.000496
Sample69,0.00026
Sample70,0.000239
Sample71,0
Sample72,0
Sample73,0.000342
Sample74,0.000262
Sample75,0.0000527
Sample76,0.000975
Sample77,0
Sample78,0
Sample79,0.0000792
Sample80,0
Sample81,0
Sample82,0.013091185
Sample83,0.000767
Sample84,0
Sample85,0.000298
Sample86,0
Sample87,0.000042
Sample88,0.000824
Sample89,0
Sample90,0.000433
Sample91,0
Sample92,0.020811481
Sample93,0.08167114
Sample94,0.0000457
Sample95,0.000255
Sample96,0.000197
Sample97,0
Sample98,0.000159
Sample99,0.000227
