SAMPLE,VALUE
Sample1,0.562956055
Sample2,0.066417028
Sample3,0.284617845
Sample4,0.361101404
Sample5,0.216282805
Sample6,0.175650735
Sample7,0.001573718
Sample8,0.153166546
Sample9,0.01694046
Sample10,0.205997365
Sample11,0.199188528
Sample12,0.07151218
Sample13,0.075858804
Sample14,0.020199789
Sample15,0.035268678
Sample16,0.316187949
Sample17,0.13075552
Sample18,0.057112021
Sample19,0.103940771
Sample20,0.115212917
Sample21,0.077136369
Sample22,0.014956427
Sample23,0.019133581
Sample24,0.137454256
Sample25,0.036051915
Sample26,0.022996173
Sample27,0.12037732
Sample28,0.01089415
Sample29,0.11309496
Sample30,0.115617782
Sample31,0.010778503
Sample32,0.046158852
Sample33,0.018524522
Sample34,0.000882
Sample35,0.010000855
Sample36,0.265706449
Sample37,0.004434983
Sample38,0.004409968
Sample39,0.167363218
Sample40,0.269138308
Sample41,0.357878755
Sample42,0.01415947
Sample43,0.015291946
Sample44,0.001906802
Sample45,0.181618403
Sample46,0.105450287
Sample47,0.128238678
Sample48,0.256575946
Sample49,0.015899176
Sample50,0.086060393
Sample51,0.024940102
Sample52,0.228731624
Sample53,0.036811124
Sample54,0.245931123
Sample55,0.175343607
Sample56,0.112822849
Sample57,0.239646483
Sample58,0.075703327
Sample59,0.081396465
Sample60,0.130158394
Sample61,0.263234678
Sample62,0.196039794
Sample63,0.448182911
Sample64,0.226824659
Sample65,0.326429128
Sample66,0.408563824
Sample67,0.360400784
Sample68,0.339343156
Sample69,0.139488689
Sample70,0.260110074
Sample71,0.626381679
Sample72,0.168457576
Sample73,0.098993485
Sample74,0.215805038
Sample75,0.153338257
Sample76,0.246195622
Sample77,0.043501809
Sample78,0.031507701
Sample79,0.11907482
Sample80,0.035787701
Sample81,0.139094103
Sample82,0.088587919
Sample83,0.332693458
Sample84,0.04001692
Sample85,0.134381399
Sample86,0.037077168
Sample87,0.038069047
Sample88,0.247634091
Sample89,0.038455753
Sample90,0.045551511
Sample91,0.037600071
Sample92,1.14546393
Sample93,0.125427261
Sample94,0.006028746
Sample95,0.208869605
Sample96,0.319916424
Sample97,0.136011939
Sample98,0.300150752
Sample99,0.252459777
