SAMPLE,VALUE
Sample1,0.000991
Sample2,0.000197
Sample3,0.001598977
Sample4,0.002464091
Sample5,0.000108
Sample6,0.000891
Sample7,0
Sample8,0.000137
Sample9,0
Sample10,0.000311
Sample11,0
Sample12,0.0000877
Sample13,0.0000926
Sample14,0.0000977
Sample15,0.000141
Sample16,0
Sample17,0
Sample18,0
Sample19,0.000686
Sample20,0.000694
Sample21,0.000593
Sample22,0.000317
Sample23,0.000164
Sample24,0.000369
Sample25,0.001335256
Sample26,0.000143
Sample27,0.000497
Sample28,0.0000444
Sample29,0.00064
Sample30,0
Sample31,0
Sample32,0
Sample33,0
Sample34,0
Sample35,0
Sample36,0
Sample37,0
Sample38,0
Sample39,0
Sample40,0
Sample41,0
Sample42,0
Sample43,0
Sample44,0
Sample45,0.000412
Sample46,0.000902
Sample47,0.000248
Sample48,0.000158
Sample49,0
Sample50,0
Sample51,0
Sample52,0.00205272
Sample53,0.000333
Sample54,0
Sample55,0
Sample56,0.0000749
Sample57,0
Sample58,0
Sample59,0
Sample60,0
Sample61,0.0000706
Sample62,0.0000507
Sample63,0.001136696
Sample64,0
Sample65,0.003064181
Sample66,0.000194
Sample67,0.000288
Sample68,0.001985624
Sample69,0.00065
Sample70,0.000359
Sample71,0.000124
Sample72,0
Sample73,0
Sample74,0
Sample75,0.000211
Sample76,0
Sample77,0
Sample78,0
Sample79,0.0000396
Sample80,0
Sample81,0.000634
Sample82,0
Sample83,0.000349
Sample84,0
Sample85,0
Sample86,0.0000639
Sample87,0
Sample88,0
Sample89,0.000147
Sample90,0.0000433
Sample91,0.0000803
Sample92,0.003121722
Sample93,0
Sample94,0
Sample95,0
Sample96,0
Sample97,0.000265
Sample98,0
Sample99,0.001137206
