SAMPLE,VALUE
Sample01,0.197254357
Sample02,0.018378006
Sample03,0.082613794
Sample04,0.090051343
Sample05,0.273886305
Sample06,0.154267167
Sample07,0.005620423
Sample08,0.148113347
Sample09,0.008963641
Sample10,0.187223185
Sample11,0.215624034
Sample12,0.053305091
Sample13,0.130843708
Sample14,0.017430463
Sample15,0.044745957
Sample16,0.862234474
Sample17,0.081185517
Sample18,0.1421055
Sample19,0.021511437
Sample20,0.026836744
Sample21,0.014286203
Sample22,0.003865856
Sample23,0.003706791
Sample24,0.021396529
Sample25,0.002670512
Sample26,0.008759088
Sample27,0.022700197
Sample28,0.00219658
Sample29,0.02807938
Sample30,0.670414917
Sample31,0.034607899
Sample32,0.093187258
Sample33,0.045732413
Sample34,0.00194042
Sample35,0.026958827
Sample36,0.378455705
Sample37,0.016425864
Sample38,0.010999281
Sample39,0.386296271
Sample40,0.534778067
Sample41,0.991274324
Sample42,0.047904001
Sample43,0.039802441
Sample44,0.006112984
Sample45,0.230269871
Sample46,0.24263406
Sample47,0.252384632
Sample48,0.465717019
Sample49,0.008531265
Sample50,0.11138391
Sample51,0.052606529
Sample52,0.060701854
Sample53,0.126007309
Sample54,1.155485909
Sample55,0.533514106
Sample56,0.351953349
Sample57,0.664388567
Sample58,0.235481021
Sample59,0.181135796
Sample60,0.328135521
Sample61,0.330138392
Sample62,0.27065649
Sample63,0.37575915
Sample64,0.15485473
Sample65,0.311045686
Sample66,0.561059373
Sample67,0.779909598
Sample68,0.620408244
Sample69,0.092949126
Sample70,0.782483848
Sample71,0.954957115
Sample72,0.334447243
Sample73,0.213344654
Sample74,0.573779819
Sample75,0.254122975
Sample76,0.479363614
Sample77,0.085233653
Sample78,0.067666956
Sample79,0.278382436
Sample80,0.027999891
Sample81,0.181445459
Sample82,0.544110301
Sample83,0.127975108
Sample84,0.126046162
Sample85,0.085172707
Sample86,0.144281326
Sample87,0.016495188
Sample88,0.155170301
Sample89,0.040594232
Sample90,0.040610624
Sample91,0.035671862
Sample92,1.828912975
Sample93,0.195468347
Sample94,0.006394125
Sample95,0.114338469
Sample96,0.192974848
Sample97,0.312113001
Sample98,0.509691456
Sample99,0.077557463
