SAMPLE,VALUE
Sample1,0.0000268
Sample2,0.0000985
Sample3,0
Sample4,0
Sample5,0.000431
Sample6,0.000636
Sample7,0.0000204
Sample8,0.000137
Sample9,0
Sample10,0.000311
Sample11,0
Sample12,0.000263
Sample13,0
Sample14,0.0000652
Sample15,0.0000943
Sample16,0.000265
Sample17,0.000651
Sample18,0
Sample19,0
Sample20,0
Sample21,0.0000456
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0.00103519
Sample31,0.000154
Sample32,0.00058
Sample33,0.0000681
Sample34,0
Sample35,0.000145
Sample36,0
Sample37,0.0000821
Sample38,0.0000256
Sample39,0.001790619
Sample40,0.001499378
Sample41,0.006741369
Sample42,0
Sample43,0.000163
Sample44,0.000028
Sample45,0
Sample46,0.00041
Sample47,0.001860329
Sample48,0.002534083
Sample49,0
Sample50,0.000554
Sample51,0.000346
Sample52,0
Sample53,0.000583
Sample54,0.003903669
Sample55,0.002054235
Sample56,0.001947805
Sample57,0.003087786
Sample58,0.001273854
Sample59,0.001003125
Sample60,0.002435143
Sample61,0.003249811
Sample62,0.000861
Sample63,0.001461466
Sample64,0.000341
Sample65,0.000813
Sample66,0.004853455
Sample67,0.002157227
Sample68,0.002581311
Sample69,0.00013
Sample70,0.002512563
Sample71,0.006054982
Sample72,0.002467908
Sample73,0.000783
Sample74,0.003531355
Sample75,0.002055755
Sample76,0.002304207
Sample77,0.000354
Sample78,0.000322
Sample79,0.001544369
Sample80,0
Sample81,0.000106
Sample82,0.000508
Sample83,0
Sample84,0.000999
Sample85,0
Sample86,0
Sample87,0.0000839
Sample88,0
Sample89,0
Sample90,0
Sample91,0.000121
Sample92,0.000208
Sample93,0
Sample94,0
Sample95,0
Sample96,0
Sample97,0.001852303
Sample98,0.002386568
Sample99,0
