SAMPLE,VALUE
Sample1,0
Sample2,0
Sample3,0
Sample4,0
Sample5,0
Sample6,0
Sample7,0
Sample8,0
Sample9,0
Sample10,0
Sample11,0
Sample12,0
Sample13,0
Sample14,0
Sample15,0
Sample16,0
Sample17,0
Sample18,0
Sample19,0
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0.000129
Sample31,0.0000307
Sample32,0.0000725
Sample33,0.0000341
Sample34,0
Sample35,0.0000362
Sample36,0
Sample37,0
Sample38,0
Sample39,0.000358
Sample40,0
Sample41,0.001172412
Sample42,0
Sample43,0
Sample44,0
Sample45,0
Sample46,0.000082
Sample47,0.000124
Sample48,0.000475
Sample49,0
Sample50,0.000119
Sample51,0.0000576
Sample52,0
Sample53,0.0000833
Sample54,0
Sample55,0.00044
Sample56,0.000225
Sample57,0.000343
Sample58,0.000091
Sample59,0.0000478
Sample60,0.000244
Sample61,0.000141
Sample62,0.000152
Sample63,0.000325
Sample64,0
Sample65,0.000563
Sample66,0.0000485
Sample67,0.000863
Sample68,0.000397
Sample69,0
Sample70,0.000239
Sample71,0.001235711
Sample72,0.000457
Sample73,0.0000489
Sample74,0.000916
Sample75,0.000158
Sample76,0.000266
Sample77,0.0000787
Sample78,0.0000878
Sample79,0.000277
Sample80,0
Sample81,0
Sample82,0
Sample83,0
Sample84,0
Sample85,0
Sample86,0
Sample87,0
Sample88,0
Sample89,0
Sample90,0
Sample91,0
Sample92,0
Sample93,0
Sample94,0
Sample95,0
Sample96,0
Sample97,0.000529
Sample98,0.000398
Sample99,0
