SAMPLE,VALUE
Sample1,0.00367122
Sample2,0.000345
Sample3,0.001243649
Sample4,0.000672
Sample5,0.004422741
Sample6,0.007382422
Sample7,0.000184
Sample8,0.004233761
Sample9,0.000439
Sample10,0.005082513
Sample11,0.001798911
Sample12,0.00193039
Sample13,0.000879
Sample14,0.000815
Sample15,0.001980327
Sample16,0.006355537
Sample17,0.00312252
Sample18,0.003597608
Sample19,0.0000624
Sample20,0.000324
Sample21,0.000228
Sample22,0
Sample23,0
Sample24,0.00059
Sample25,0.001335256
Sample26,0.000314
Sample27,0.000166
Sample28,0.0000444
Sample29,0.000229
Sample30,0.024909259
Sample31,0.005404605
Sample32,0.014565038
Sample33,0.004699235
Sample34,0.000382
Sample35,0.002971269
Sample36,0.001789671
Sample37,0.001779469
Sample38,0.000974
Sample39,0.056702945
Sample40,0.072719821
Sample41,0.176741105
Sample42,0.003705282
Sample43,0.004067007
Sample44,0.000393
Sample45,0.001649202
Sample46,0.028863531
Sample47,0.049484751
Sample48,0.073488419
Sample49,0.000776
Sample50,0.017132943
Sample51,0.009350138
Sample52,0.000586
Sample53,0.014990955
Sample54,0.145272239
Sample55,0.089505942
Sample56,0.046522569
Sample57,0.130887807
Sample58,0.038761559
Sample59,0.028326352
Sample60,0.047607046
Sample61,0.044720223
Sample62,0.021275637
Sample63,0.038891234
Sample64,0.002387628
Sample65,0.037082849
Sample66,0.089740379
Sample67,0.128139305
Sample68,0.090743021
Sample69,0.001169989
Sample70,0.093204116
Sample71,0.169045204
Sample72,0.062885953
Sample73,0.039763687
Sample74,0.105025118
Sample75,0.046438984
Sample76,0.080292741
Sample77,0.014435049
Sample78,0.012374891
Sample79,0.050092999
Sample80,0.000181
Sample81,0.002323516
Sample82,0.277202655
Sample83,0.000349
Sample84,0.008089033
Sample85,0.000645
Sample86,0.00166208
Sample87,0.000965
Sample88,0.000515
Sample89,0
Sample90,0.00013
Sample91,0.000562
Sample92,0.00603533
Sample93,0.000313
Sample94,0
Sample95,0.000765
Sample96,0.0013798
Sample97,0.045116801
Sample98,0.08026825
Sample99,0.000455
