SAMPLE,VALUE
Sample1,0.00059
Sample2,0
Sample3,0.001065984
Sample4,0.000896
Sample5,0.001402332
Sample6,0.000255
Sample7,0
Sample8,0
Sample9,0
Sample10,0.000934
Sample11,0
Sample12,0.000175
Sample13,0.0000926
Sample14,0.0000977
Sample15,0.000189
Sample16,0.000132
Sample17,0.00013
Sample18,0
Sample19,0.000125
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0.000228
Sample27,0.000166
Sample28,0.0000444
Sample29,0.0000915
Sample30,0.011322391
Sample31,0.0000921
Sample32,0.000181
Sample33,0
Sample34,0
Sample35,0
Sample36,0.000477
Sample37,0
Sample38,0
Sample39,0.000119
Sample40,0.0005
Sample41,0.003224133
Sample42,0
Sample43,0
Sample44,0
Sample45,0
Sample46,0
Sample47,0.000496
Sample48,0.000317
Sample49,0
Sample50,0.0000396
Sample51,0.000115
Sample52,0
Sample53,0
Sample54,0.003067168
Sample55,0.002641159
Sample56,0.000824
Sample57,0.000515
Sample58,0
Sample59,0.000239
Sample60,0.000122
Sample61,0.000283
Sample62,0.000152
Sample63,0.002679354
Sample64,0
Sample65,0.001063083
Sample66,0.000582
Sample67,0.003163933
Sample68,0.000894
Sample69,0
Sample70,0.002153625
Sample71,0.001606424
Sample72,0.001005444
Sample73,0.000196
Sample74,0.001307909
Sample75,0.000264
Sample76,0.000975
Sample77,0.0000393
Sample78,0.0000585
Sample79,0.000238
Sample80,0.0000724
Sample81,0.000211
Sample82,0
Sample83,0
Sample84,0.0000952
Sample85,0.000694
Sample86,0.000128
Sample87,0.000168
Sample88,0.00113263
Sample89,0.0000737
Sample90,0.00013
Sample91,0.000201
Sample92,0.000208
Sample93,0
Sample94,0
Sample95,0.00051
Sample96,0.000591
Sample97,0.000265
Sample98,0.001352389
Sample99,0.00181953
