SAMPLE,VALUE
Sample01,0.002304561
Sample02,0
Sample03,0
Sample04,0.000224
Sample05,0.000108
Sample06,0.000127
Sample07,0
Sample08,0.000137
Sample09,0.0000274
Sample10,0.000519
Sample11,0.000245
Sample12,0.000132
Sample13,0
Sample14,0
Sample15,0.000141
Sample16,0.000132
Sample17,0.00039
Sample18,0.00045
Sample19,0
Sample20,0.0000463
Sample21,0
Sample22,0
Sample23,0
Sample24,0.000221
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0
Sample31,0.0000307
Sample32,0.0000725
Sample33,0
Sample34,0
Sample35,0.0000362
Sample36,0.000239
Sample37,0.0000548
Sample38,0.0000256
Sample39,0.000119
Sample40,0.00025
Sample41,0
Sample42,0
Sample43,0
Sample44,0
Sample45,0
Sample46,0
Sample47,0
Sample48,0.000396
Sample49,0
Sample50,0.0000791
Sample51,0
Sample52,0
Sample53,0
Sample54,0
Sample55,0.000147
Sample56,0
Sample57,0.000515
Sample58,0.000091
Sample59,0.000334
Sample60,0
Sample61,0.000283
Sample62,0.0000507
Sample63,0.000406
Sample64,0
Sample65,0.00025
Sample66,0.000291
Sample67,0.000144
Sample68,0.000397
Sample69,0
Sample70,0
Sample71,0.000371
Sample72,0.0000914
Sample73,0.000147
Sample74,0.000131
Sample75,0.000316
Sample76,0.000177
Sample77,0
Sample78,0.0000293
Sample79,0
Sample80,0
Sample81,0.000106
Sample82,0
Sample83,0.002718425
Sample84,0
Sample85,0.000149
Sample86,0
Sample87,0.0000839
Sample88,0.000103
Sample89,0
Sample90,0.0000867
Sample91,0
Sample92,0.000624
Sample93,0.000104
Sample94,0
Sample95,0.00068
Sample96,0.000394
Sample97,0
Sample98,0.0000796
Sample99,0
