SAMPLE,VALUE
Sample01,0.000268
Sample02,0.000542
Sample03,0.000888
Sample04,0.001792067
Sample05,0.000647
Sample06,0.000255
Sample07,0
Sample08,0.000137
Sample09,0
Sample10,0.000311
Sample11,0.000409
Sample12,0.0000877
Sample13,0.0000463
Sample14,0.0000977
Sample15,0.0000472
Sample16,0.000132
Sample17,0.00052
Sample18,0.00045
Sample19,0.000499
Sample20,0.001249297
Sample21,0.000319
Sample22,0.0000634
Sample23,0.000164
Sample24,0.000738
Sample25,0
Sample26,0.0000856
Sample27,0.000828
Sample28,0.0000444
Sample29,0.000732
Sample30,0.0000647
Sample31,0.000123
Sample32,0.000109
Sample33,0.0000341
Sample34,0.0000294
Sample35,0.0000725
Sample36,0.000358
Sample37,0
Sample38,0
Sample39,0.000239
Sample40,0
Sample41,0.000293
Sample42,0
Sample43,0
Sample44,0
Sample45,0.000618
Sample46,0.000164
Sample47,0.000248
Sample48,0.000317
Sample49,0
Sample50,0.0000396
Sample51,0.0000384
Sample52,0
Sample53,0
Sample54,0
Sample55,0.000293
Sample56,0.000225
Sample57,0
Sample58,0.000182
Sample59,0.000143
Sample60,0.000244
Sample61,0.000283
Sample62,0
Sample63,0.000325
Sample64,0.000341
Sample65,0.000563
Sample66,0.000437
Sample67,0
Sample68,0.000199
Sample69,0.00065
Sample70,0.000718
Sample71,0.000494
Sample72,0.00064
Sample73,0.0000489
Sample74,0.000392
Sample75,0
Sample76,0
Sample77,0
Sample78,0.0000878
Sample79,0.000119
Sample80,0.0000724
Sample81,0.000211
Sample82,0.000381
Sample83,0.0000697
Sample84,0
Sample85,0.000198
Sample86,0.000256
Sample87,0.0000839
Sample88,0
Sample89,0
Sample90,0
Sample91,0.0000803
Sample92,0.000832
Sample93,0.000626
Sample94,0
Sample95,0.00051
Sample96,0
Sample97,0.000132
Sample98,0.000875
Sample99,0
