SAMPLE,VALUE
Sample1,0.003965989
Sample2,0.0000985
Sample3,0
Sample4,0
Sample5,0.000108
Sample6,0
Sample7,0
Sample8,0.000341
Sample9,0
Sample10,0
Sample11,0
Sample12,0
Sample13,0
Sample14,0
Sample15,0
Sample16,0
Sample17,0
Sample18,0
Sample19,0
Sample20,0
Sample21,0.0000456
Sample22,0
Sample23,0
Sample24,0.000295
Sample25,0
Sample26,0
Sample27,0
Sample28,0
Sample29,0
Sample30,0.0000647
Sample31,0
Sample32,0
Sample33,0.0000341
Sample34,0
Sample35,0
Sample36,0.000477
Sample37,0
Sample38,0
Sample39,0.001074372
Sample40,0
Sample41,0.000293
Sample42,0
Sample43,0
Sample44,0
Sample45,0
Sample46,0.000164
Sample47,0
Sample48,0.0000792
Sample49,0
Sample50,0.000158
Sample51,0
Sample52,0
Sample53,0
Sample54,0.000279
Sample55,0.000293
Sample56,0
Sample57,0
Sample58,0.000091
Sample59,0
Sample60,0
Sample61,0.001695553
Sample62,0.000101
Sample63,0.002029814
Sample64,0
Sample65,0.0000625
Sample66,0.000146
Sample67,0.000288
Sample68,0.000397
Sample69,0.00013
Sample70,0
Sample71,0.002718563
Sample72,0.000914
Sample73,0.000196
Sample74,0
Sample75,0
Sample76,0.000266
Sample77,0
Sample78,0
Sample79,0.0000792
Sample80,0
Sample81,0.000211
Sample82,0.000127
Sample83,0.000139
Sample84,0.0000476
Sample85,0.0000992
Sample86,0
Sample87,0
Sample88,0.000103
Sample89,0
Sample90,0
Sample91,0
Sample92,0.000624
Sample93,0.000156
Sample94,0
Sample95,0
Sample96,0.000197
Sample97,0.000397
Sample98,0.000318
Sample99,0
