SAMPLE,VALUE
Sample1,0.001768617
Sample2,0.000985
Sample3,0.00479693
Sample4,0.008736324
Sample5,0.001941691
Sample6,0.006618723
Sample7,0
Sample8,0.001775448
Sample9,0.000356
Sample10,0.007053283
Sample11,0.001962449
Sample12,0.00122843
Sample13,0.00425809
Sample14,0.000424
Sample15,0.000802
Sample16,0.003045361
Sample17,0.00130105
Sample18,0.000899
Sample19,0.002119968
Sample20,0.001573188
Sample21,0.000776
Sample22,0.000253
Sample23,0.0000545
Sample24,0.000885
Sample25,0
Sample26,0.000285
Sample27,0.000414
Sample28,0.0000888
Sample29,0.002012203
Sample30,0.001164589
Sample31,0.000215
Sample32,0.000543
Sample33,0.0000681
Sample34,0
Sample35,0.000109
Sample36,0.003579341
Sample37,0
Sample38,0
Sample39,0.002745616
Sample40,0.003748444
Sample41,0.00586206
Sample42,0.000265
Sample43,0.000325
Sample44,0.0000561
Sample45,0.002886104
Sample46,0.001557975
Sample47,0.001984351
Sample48,0.003246794
Sample49,0
Sample50,0.000475
Sample51,0.000307
Sample52,0.002639211
Sample53,0.000583
Sample54,0.005855503
Sample55,0.002200966
Sample56,0.002247467
Sample57,0.004117048
Sample58,0.001455833
Sample59,0.000621
Sample60,0.001826357
Sample61,0.001483609
Sample62,0.002735439
Sample63,0.026225196
Sample64,0.002046538
Sample65,0.00231377
Sample66,0.003882764
Sample67,0.009347985
Sample68,0.005361185
Sample69,0.001299988
Sample70,0.005264417
Sample71,0.006425695
Sample72,0.002193696
Sample73,0.001516205
Sample74,0.001831073
Sample75,0.00126508
Sample76,0.002481453
Sample77,0.00059
Sample78,0.000527
Sample79,0.002455151
Sample80,0.000471
Sample81,0.002745973
Sample82,0.000763
Sample83,0.001254658
Sample84,0.001998467
Sample85,0.00277791
Sample86,0.001278523
Sample87,0.000294
Sample88,0.002883058
Sample89,0.001179851
Sample90,0.001040187
Sample91,0.000562
Sample92,0.003329837
Sample93,0.002451177
Sample94,0.0000913
Sample95,0.003060361
Sample96,0.004533628
Sample97,0.001587688
Sample98,0.002545673
Sample99,0.00363906
